Rxn	WT_20nM/5uM	pdxBJ_20nM/5uM	pdxBJ/WT_20nM
PA141abcpp	0.567591142	-0.060859301	-0.913206679
PA160abcpp	0.567591142	-0.060859301	-0.913206679
PA161abcpp	0.567591142	-0.060859301	-0.913206679
PA180abcpp	0.567591142	-0.060859301	-0.913206679
PA181abcpp	0.567591142	-0.060859301	-0.913206679
PACALDtex	-0.903871103	-0.523639415	0.429627306
PACALDtex	0.470065903	-1.366947595	-1.360493472
PACALDtex	-0.472060634	0.327076275	1.148617799
PACALDtex	0.180532993	-0.433848486	-1.481278919
PACCOAE	-1.371399811	-0.24995751	0.332046711
PACCOAE	-1.271000153	-0.619676095	0.31389483
PACCOAE	-1.412415101	0.166493081	0.931360368
PACCOAE	-1.080166959	0.491341547	0.863911084
PACCOAE	-0.858373554	0.518942772	1.221107594
PACCOAL	-0.170938731	0.068495294	0.374024085
PACOAT	-0.115620633	0.09568197	0.697394843
PAI2I	-0.129137699	0.440866952	0.293301401
PAI2T	0.019126306	0.103886112	0.311320109
PANTS	0.427909663	-0.151588274	-0.572432198
PAPA120	0.103657551	0.770296852	0.419316722
PAPA120pp	0.103657551	0.770296852	0.419316722
PAPA140	0.103657551	0.770296852	0.419316722
PAPA140pp	0.103657551	0.770296852	0.419316722
PAPA141	0.103657551	0.770296852	0.419316722
PAPA141pp	0.103657551	0.770296852	0.419316722
PAPA160	0.103657551	0.770296852	0.419316722
PAPA160pp	0.103657551	0.770296852	0.419316722
PAPA161	0.103657551	0.770296852	0.419316722
PAPA161pp	0.103657551	0.770296852	0.419316722
PAPA180	0.103657551	0.770296852	0.419316722
PAPA180pp	0.103657551	0.770296852	0.419316722
PAPA181	0.103657551	0.770296852	0.419316722
PAPA181pp	0.103657551	0.770296852	0.419316722
PAPPT3	0.02645648	0.204800004	0.290215595
PAPSR	0.113678751	-1.021554325	-1.205539822
PAPSR	-1.031312092	1.070801695	4.3320831
PAPSR	0.347746695	-0.131546827	-0.102913422
PAPSR2	-0.114280786	-0.038508458	0.146320039
PAPSR2	0.188125538	0.153749909	-0.164120795
PAPSR2	0.272414453	-0.373270489	-0.555767968
PAPSR2	-1.031312092	1.070801695	4.3320831
PAPSR2	0.17642053	-0.360141981	-0.780448805
PCNO	0.502615569	-0.076274431	-0.31712358
PDE1	-0.629134535	0.347505014	1.034909349
PDE1	-0.103145579	-0.414370433	-1.485705292
PDE4	-0.629134535	0.347505014	1.034909349
PDH	0.211321057	-1.020489438	-0.867048831
PDH	0.294984927	-0.596009922	-0.343598623
PDH	0.458685068	-0.695957379	-0.538553992
PDX5POi	0.276991956	-0.159851497	-0.153368566
PDX5PS2	0.455540587	-0.434857574	-8.119264621
PDXPP	0.351825206	-0.185936554	0.299869572
PE120abcpp	0.567591142	-0.060859301	-0.913206679
PE140abcpp	0.567591142	-0.060859301	-0.913206679
PE141abcpp	0.567591142	-0.060859301	-0.913206679
PE160abcpp	0.567591142	-0.060859301	-0.913206679
PE161abcpp	0.567591142	-0.060859301	-0.913206679
PE180abcpp	0.567591142	-0.060859301	-0.913206679
PE181abcpp	0.567591142	-0.060859301	-0.913206679
PEAMNOpp	-0.959216532	0.226091539	0.959753102
PEAMNtex	-0.903871103	-0.523639415	0.429627306
PEAMNtex	0.470065903	-1.366947595	-1.360493472
PEAMNtex	-0.472060634	0.327076275	1.148617799
PEAMNtex	0.180532993	-0.433848486	-1.481278919
PERD	0.423999578	-0.458424707	-9.508061574
PETNT161pp	0.356569548	-0.065871105	0.073543547
PETNT181pp	0.356569548	-0.065871105	0.073543547
PFK	0.318410564	0.320143838	0.492563249
PFK	0.656071332	0.099966914	-0.882178465
PFK_2	0.656071332	0.099966914	-0.882178465
PFK_3	0.656071332	0.099966914	-0.882178465
PFL	0.332304295	-0.117400872	-0.455554865
PFL	0.198720525	-0.844531605	-1.542901758
PFL	0.302395998	-0.47775341	-1.156257352
PFL	-0.631307522	0.184128763	0.121154238
PFL	-0.504871903	0.082463322	0.174654675
PFL	-0.533984661	0.178651528	0.697095057
PG120abcpp	0.567591142	-0.060859301	-0.913206679
PG140abcpp	0.567591142	-0.060859301	-0.913206679
PG141abcpp	0.567591142	-0.060859301	-0.913206679
PG160abcpp	0.567591142	-0.060859301	-0.913206679
PG161abcpp	0.567591142	-0.060859301	-0.913206679
PG180abcpp	0.567591142	-0.060859301	-0.913206679
PG181abcpp	0.567591142	-0.060859301	-0.913206679
PGAMT	0.300904519	-0.557455963	-0.958380177
PGCD	0.40264286	-0.378352686	-0.369865413
PGI	0.243385422	-0.410510688	-0.96367862
PGK	0.306847253	0.026239725	-0.444129463
PGL	0.357954407	-0.096262321	0.44021914
PGLYCP	0.238854978	-0.264752199	-0.444553816
PGM	-0.093972452	-0.804763219	-1.590307926
PGM	0.677248668	-0.326916331	-1.637776077
PGMT	0.396545427	-0.07905917	-0.426369488
PGMT	-1.071305879	0.392162758	0.642158597
PGMT	0.373663312	-0.002803985	-0.429725145
PGP120abcpp	0.567591142	-0.060859301	-0.913206679
PGP140abcpp	0.567591142	-0.060859301	-0.913206679
PGP141abcpp	0.567591142	-0.060859301	-0.913206679
PGP160abcpp	0.567591142	-0.060859301	-0.913206679
PGP161abcpp	0.567591142	-0.060859301	-0.913206679
PGP180abcpp	0.567591142	-0.060859301	-0.913206679
PGP181abcpp	0.567591142	-0.060859301	-0.913206679
PGPP120	-0.021903367	0.517749818	-0.129379039
PGPP120	0.103657551	0.770296852	0.419316722
PGPP120pp	-0.021903367	0.517749818	-0.129379039
PGPP120pp	0.103657551	0.770296852	0.419316722
PGPP140	-0.021903367	0.517749818	-0.129379039
PGPP140	0.103657551	0.770296852	0.419316722
PGPP140pp	-0.021903367	0.517749818	-0.129379039
PGPP140pp	0.103657551	0.770296852	0.419316722
PGPP141	-0.021903367	0.517749818	-0.129379039
PGPP141	0.103657551	0.770296852	0.419316722
PGPP141pp	-0.021903367	0.517749818	-0.129379039
PGPP141pp	0.103657551	0.770296852	0.419316722
PGPP160	-0.021903367	0.517749818	-0.129379039
PGPP160	0.103657551	0.770296852	0.419316722
PGPP160pp	-0.021903367	0.517749818	-0.129379039
PGPP160pp	0.103657551	0.770296852	0.419316722
PGPP161	-0.021903367	0.517749818	-0.129379039
PGPP161	0.103657551	0.770296852	0.419316722
PGPP161pp	-0.021903367	0.517749818	-0.129379039
PGPP161pp	0.103657551	0.770296852	0.419316722
PGPP180	-0.021903367	0.517749818	-0.129379039
PGPP180	0.103657551	0.770296852	0.419316722
PGPP180pp	-0.021903367	0.517749818	-0.129379039
PGPP180pp	0.103657551	0.770296852	0.419316722
PGPP181	-0.021903367	0.517749818	-0.129379039
PGPP181	0.103657551	0.770296852	0.419316722
PGPP181pp	-0.021903367	0.517749818	-0.129379039
PGPP181pp	0.103657551	0.770296852	0.419316722
PGSA120	0.150415598	0.232091745	0.187569292
PGSA140	0.150415598	0.232091745	0.187569292
PGSA141	0.150415598	0.232091745	0.187569292
PGSA160	0.150415598	0.232091745	0.187569292
PGSA161	0.150415598	0.232091745	0.187569292
PGSA180	0.150415598	0.232091745	0.187569292
PGSA181	0.150415598	0.232091745	0.187569292
PHDA	-1.110127753	0.508960015	0.955249355
PHEMEabcpp	0.720564172	-0.887249276	-2.025752475
PHEMEabcpp	0.765021961	-0.935504908	-2.107326853
PHEMEabcpp	0.869387749	-0.668358952	-1.741807704
PHEMEabcpp	0.595916277	-0.180797216	-1.007639468
PHEMEabcpp	0.58361336	-0.338683249	-1.199719164
PHEt2rpp	0.46588198	-1.264834703	-0.53633926
PHEt2rpp	0.668152054	-0.461706182	-0.151722774
PHETA1	0.419194767	-0.512905178	-0.135210621
PHETA1	0.749338668	0.903021387	1.316602264
PHETA1	0.341470137	-0.331858028	-0.044082323
PHEtex	-0.903871103	-0.523639415	0.429627306
PHEtex	0.470065903	-1.366947595	-1.360493472
PHEtex	-0.472060634	0.327076275	1.148617799
PHEtex	0.180532993	-0.433848486	-1.481278919
PHEtipp	0.320892295	-0.115095043	-0.209709755
PHYTSpp	0.022843825	0.207068008	0.310100275
PIt2rpp	-0.890916548	-0.233425448	0.348137178
PIt2rpp	0.567906577	-0.848616628	-1.04960015
PItex	-0.903871103	-0.523639415	0.429627306
PItex	0.470065903	-1.366947595	-1.360493472
PItex	-0.472060634	0.327076275	1.148617799
PItex	0.180532993	-0.433848486	-1.481278919
PItpp	0.095910173	0.134954979	-0.094450561
PIuabcpp	0.283018218	0.117943726	0.088711368
PIuabcpp	0.274814182	0.037171238	0.195731164
PIuabcpp	0.180656404	-0.094541408	0.093300834
PIuabcpp	0.280237492	-0.853779235	-0.05454258
PLIPA1A120pp	0.363020749	-0.14153896	-0.305835931
PLIPA1A140pp	0.363020749	-0.14153896	-0.305835931
PLIPA1A141pp	0.363020749	-0.14153896	-0.305835931
PLIPA1A160pp	0.363020749	-0.14153896	-0.305835931
PLIPA1A161pp	0.363020749	-0.14153896	-0.305835931
PLIPA1A180pp	0.363020749	-0.14153896	-0.305835931
PLIPA1A181pp	0.363020749	-0.14153896	-0.305835931
PLIPA1E120pp	0.363020749	-0.14153896	-0.305835931
PLIPA1E140pp	0.363020749	-0.14153896	-0.305835931
PLIPA1E141pp	0.363020749	-0.14153896	-0.305835931
PLIPA1E160pp	0.363020749	-0.14153896	-0.305835931
PLIPA1E161pp	0.363020749	-0.14153896	-0.305835931
PLIPA1E180pp	0.363020749	-0.14153896	-0.305835931
PLIPA1E181pp	0.363020749	-0.14153896	-0.305835931
PLIPA1G120pp	0.363020749	-0.14153896	-0.305835931
PLIPA1G140pp	0.363020749	-0.14153896	-0.305835931
PLIPA1G141pp	0.363020749	-0.14153896	-0.305835931
PLIPA1G160pp	0.363020749	-0.14153896	-0.305835931
PLIPA1G161pp	0.363020749	-0.14153896	-0.305835931
PLIPA1G180pp	0.363020749	-0.14153896	-0.305835931
PLIPA1G181pp	0.363020749	-0.14153896	-0.305835931
PLIPA2A120pp	0.363020749	-0.14153896	-0.305835931
PLIPA2A140pp	0.363020749	-0.14153896	-0.305835931
PLIPA2A141pp	0.363020749	-0.14153896	-0.305835931
PLIPA2A160pp	0.363020749	-0.14153896	-0.305835931
PLIPA2A161pp	0.363020749	-0.14153896	-0.305835931
PLIPA2A180pp	0.363020749	-0.14153896	-0.305835931
PLIPA2A181pp	0.363020749	-0.14153896	-0.305835931
PLIPA2E120pp	0.363020749	-0.14153896	-0.305835931
PLIPA2E140pp	0.363020749	-0.14153896	-0.305835931
PLIPA2E141pp	0.363020749	-0.14153896	-0.305835931
PLIPA2E160pp	0.363020749	-0.14153896	-0.305835931
PLIPA2E161pp	0.363020749	-0.14153896	-0.305835931
PLIPA2E180pp	0.363020749	-0.14153896	-0.305835931
PLIPA2E181pp	0.363020749	-0.14153896	-0.305835931
PLIPA2G120pp	0.363020749	-0.14153896	-0.305835931
PLIPA2G140pp	0.363020749	-0.14153896	-0.305835931
PLIPA2G141pp	0.363020749	-0.14153896	-0.305835931
PLIPA2G160pp	0.363020749	-0.14153896	-0.305835931
PLIPA2G161pp	0.363020749	-0.14153896	-0.305835931
PLIPA2G180pp	0.363020749	-0.14153896	-0.305835931
PLIPA2G181pp	0.363020749	-0.14153896	-0.305835931
PMANM	-0.72546973	2.093427544	1.690513484
PMDPHT	0.24525632	0.265629889	0.336291185
PMDPHT	0.259950203	-0.043518294	0.161418627
PMEACPE	0.159723852	-0.382245293	-0.371347583
PMPK	0.314772399	0.30501191	0.718932629
PNSPA	0.378281467	0.013271843	0.229310914
PNTK	0.390624646	-0.366351215	-0.133877925
PNTOt4pp	0.114281081	-0.038353024	0.026394588
PNTOtex	-0.903871103	-0.523639415	0.429627306
PNTOtex	0.470065903	-1.366947595	-1.360493472
PNTOtex	-0.472060634	0.327076275	1.148617799
PNTOtex	0.180532993	-0.433848486	-1.481278919
POAACR	-1.130826146	-0.296490944	0.334061248
POR5	0.345539111	0.012953778	-0.328309188
POR5	0.456884829	0.239105257	-0.529671638
POR5	0.140818633	-0.275125845	-0.588490322
POX	0.155814065	0.646276394	0.16473968
PPA	0.223587129	-0.046770694	-0.546402461
PPA	0.153332197	-0.115242635	-0.163924964
PPA	0.446629752	-0.844521327	-0.982635807
PPA2	0.223587129	-0.046770694	-0.546402461
PPA2	0.153332197	-0.115242635	-0.163924964
PPAKr	-1.095883735	-0.04245038	-0.029502161
PPALtex	-0.903871103	-0.523639415	0.429627306
PPALtex	0.470065903	-1.366947595	-1.360493472
PPALtex	-0.472060634	0.327076275	1.148617799
PPALtex	0.180532993	-0.433848486	-1.481278919
PPAt4pp	0.305838363	-1.152265498	-0.228001562
PPAtex	-0.903871103	-0.523639415	0.429627306
PPAtex	0.470065903	-1.366947595	-1.360493472
PPAtex	-0.472060634	0.327076275	1.148617799
PPAtex	0.180532993	-0.433848486	-1.481278919
PPBNGS	0.40171643	-0.236774934	-1.001670555
PPC	0.278815524	-0.104334218	-0.328273169
PPCDC	0.380457215	-0.106968861	-0.582103264
PPCK	0.175986748	-0.894744678	-1.701945674
PPCSCT	-0.533197585	-0.018668275	0.377917942
PPDOy	0.140471235	0.730572459	0.115378872
PPGPPDP	0.272909149	0.108394125	-0.607094535
PPK	0.127321513	0.309913005	-0.268238139
PPK2	0.127321513	0.309913005	-0.268238139
PPM	0.222260951	-0.127368238	-0.818741665
PPM2	0.222260951	-0.127368238	-0.818741665
PPNCL2	0.380457215	-0.106968861	-0.582103264
PPND	-0.249596966	-1.547796666	-1.222343252
PPNDH	0.324834585	-0.347196216	-0.125120094
PPPGO	0.25373396	-0.04380407	-0.442647174
PPPGO3	0.25373396	-0.04380407	-0.442647174
PPPNDO	-0.204558368	0.453269052	1.346095782
PPPNDO	-0.095376573	0.382443786	1.078971567
PPPNDO	0.05973382	0.451264337	0.802501507
PPPNDO	-0.10248346	0.114166066	0.661157823
PPPNt2rpp	0.080947592	-0.333506304	0.134105843
PPPNtex	-0.903871103	-0.523639415	0.429627306
PPPNtex	0.470065903	-1.366947595	-1.360493472
PPPNtex	-0.472060634	0.327076275	1.148617799
PPPNtex	0.180532993	-0.433848486	-1.481278919
PPS	0.42598479	-0.612985833	-0.166355626
PPTHpp	0.336154067	-0.07032033	-0.006132627
PPTtex	-0.903871103	-0.523639415	0.429627306
PPTtex	0.470065903	-1.366947595	-1.360493472
PPTtex	-0.472060634	0.327076275	1.148617799
PPTtex	0.180532993	-0.433848486	-1.481278919
PRAGSr	-0.043520846	-1.167106642	-1.518344609
PRAIi	0.166326604	-0.511195667	0.25165736
PRAIS	0.280691518	-2.217587523	-2.538762457
PRAMPC	0.070136277	-1.448229717	-1.150927085
PRASCSi	0.274701605	-1.67910436	-1.701384956
PRATPP	0.070136277	-1.448229717	-1.150927085
PRCPD	-0.083113975	0.253258605	0.67481298
PRFGS	-0.085515518	-1.750480482	-2.185814899
PRMICI	0.242455558	-0.807693849	-0.45174253
PROabcpp	0.095787042	-0.504772142	-0.785109042
PROabcpp	-0.302644149	-0.325670974	-0.270880396
PROabcpp	0.057286099	-0.857362389	-0.963377711
PROD3	0.544511995	-1.426951809	-0.254868598
PROGLYabcpp	0.325598701	-1.134430665	-0.633259365
PROGLYabcpp	0.388685578	-0.858665214	-0.208497304
PROGLYabcpp	0.450045685	-0.586714925	0.12535561
PROGLYabcpp	0.440783128	-0.182120659	0.531640483
PROGLYabcpp	0.387216832	-0.833918365	-0.701660488
PROGLYtex	-0.903871103	-0.523639415	0.429627306
PROGLYtex	0.470065903	-1.366947595	-1.360493472
PROGLYtex	-0.472060634	0.327076275	1.148617799
PROGLYtex	0.180532993	-0.433848486	-1.481278919
PROt2rpp	0.577115068	-0.044410621	-0.496407351
PROt2rpp	0.051015525	0.166571862	0.143026717
PROt4pp	0.305838363	-1.152265498	-0.228001562
PROtex	-0.903871103	-0.523639415	0.429627306
PROtex	0.470065903	-1.366947595	-1.360493472
PROtex	-0.472060634	0.327076275	1.148617799
PROtex	0.180532993	-0.433848486	-1.481278919
PRPPS	0.501350053	-0.131702899	-0.782973072
PSCLYSt2pp	-1.979573349	0.007821045	0.228476545
PSCLYStex	-0.903871103	-0.523639415	0.429627306
PSCLYStex	0.470065903	-1.366947595	-1.360493472
PSCLYStex	-0.472060634	0.327076275	1.148617799
PSCLYStex	0.180532993	-0.433848486	-1.481278919
PSCVT	0.328142589	-0.216012962	-0.471183448
PSD120	0.351386057	-0.362589694	-0.674078809
PSD140	0.351386057	-0.362589694	-0.674078809
PSD141	0.351386057	-0.362589694	-0.674078809
PSD160	0.351386057	-0.362589694	-0.674078809
PSD161	0.351386057	-0.362589694	-0.674078809
PSD180	0.351386057	-0.362589694	-0.674078809
PSD181	0.351386057	-0.362589694	-0.674078809
PSERT	0.33646975	-0.341087387	-0.256091147
PSERtex	-0.903871103	-0.523639415	0.429627306
PSERtex	0.470065903	-1.366947595	-1.360493472
PSERtex	-0.472060634	0.327076275	1.148617799
PSERtex	0.180532993	-0.433848486	-1.481278919
PSP_L	0.585056381	-0.488079311	-0.027935008
PSP_Lpp	0.336154067	-0.07032033	-0.006132627
PSP_Lpp	0.331922509	-0.541068231	-0.803378944
PSSA120	0.445930072	0.14551984	-0.358800747
PSSA140	0.445930072	0.14551984	-0.358800747
PSSA141	0.445930072	0.14551984	-0.358800747
PSSA160	0.445930072	0.14551984	-0.358800747
PSSA161	0.445930072	0.14551984	-0.358800747
PSSA180	0.445930072	0.14551984	-0.358800747
PSSA181	0.445930072	0.14551984	-0.358800747
PSURIK	-0.850360257	-0.543467289	0.52581198
PSURItex	-0.903871103	-0.523639415	0.429627306
PSURItex	0.470065903	-1.366947595	-1.360493472
PSURItex	-0.472060634	0.327076275	1.148617799
PSURItex	0.180532993	-0.433848486	-1.481278919
PSURItpp	-0.332815786	0.583245277	0.863047629
PTA2	0.543132339	-0.510986451	-1.45212885
PTAr	0.543132339	-0.510986451	-1.45212885
PTAr	-0.852149666	0.072530799	0.65377579
PTHRpp	0.336154067	-0.07032033	-0.006132627
PTHRpp	0.331922509	-0.541068231	-0.803378944
PTPATi	0.71065369	-0.901611611	-0.950027206
PTRCabcpp	0.433183436	-1.016331813	-0.358318863
PTRCabcpp	0.178004549	-1.337504488	-0.557326741
PTRCabcpp	-0.102673192	-0.544246359	0.183835801
PTRCabcpp	-0.112675842	0.262526875	0.808722854
PTRCabcpp	0.104703086	-0.446304671	-0.811824021
PTRCabcpp	0.319568335	-0.512396519	-0.973565854
PTRCabcpp	0.619837486	-0.28615148	-1.203734095
PTRCabcpp	0.507743556	-0.152033094	-1.035599045
PTRCabcpp	0.130645761	-0.007683002	-0.616565437
PTRCabcpp	0.473863864	1.018807969	0.457511177
PTRCabcpp	0.225666552	1.342574187	1.2064366
PTRCabcpp	0.059222072	1.298204479	1.735418875
PTRCORNt7pp	-0.301322475	0.619247536	0.928972143
PTRCt2pp	-0.301322475	0.619247536	0.928972143
PTRCt2pp	-0.340243412	-0.285369343	0.538139119
PTRCt2pp	1.226339965	-0.998162731	-1.333430052
PTRCTA	0.134282868	0.695063467	0.864586137
PTRCtex	-0.903871103	-0.523639415	0.429627306
PTRCtex	0.470065903	-1.366947595	-1.360493472
PTRCtex	-0.472060634	0.327076275	1.148617799
PTRCtex	0.180532993	-0.433848486	-1.481278919
PUACGAMS	-0.19245152	-0.763333438	-0.612778904
PUACGAMS	-0.797731018	-0.900909563	-0.567892309
PUACGAMtr	-0.19245152	-0.763333438	-0.612778904
PUACGAMtr	-0.797731018	-0.900909563	-0.567892309
PUNP1	0.176690521	-0.431539474	-0.916480036
PUNP2	0.176690521	-0.431539474	-0.916480036
PUNP3	-1.076234474	-0.382414636	0.774003938
PUNP3	0.176690521	-0.431539474	-0.916480036
PUNP4	-1.076234474	-0.382414636	0.774003938
PUNP4	0.176690521	-0.431539474	-0.916480036
PUNP5	-1.076234474	-0.382414636	0.774003938
PUNP5	0.176690521	-0.431539474	-0.916480036
PUNP6	-1.076234474	-0.382414636	0.774003938
PUNP6	0.176690521	-0.431539474	-0.916480036
PUNP7	-1.076234474	-0.382414636	0.774003938
PYAM5PO	0.276991956	-0.159851497	-0.153368566
PYDAMK	0.499835682	-0.117626765	-0.300995242
PYDAMtex	-0.903871103	-0.523639415	0.429627306
PYDAMtex	0.470065903	-1.366947595	-1.360493472
PYDAMtex	-0.472060634	0.327076275	1.148617799
PYDAMtex	0.180532993	-0.433848486	-1.481278919
PYDXK	0.193372678	-0.146838677	-0.465571566
PYDXK	0.499835682	-0.117626765	-0.300995242
PYDXNK	0.499835682	-0.117626765	-0.300995242
PYDXNtex	-0.903871103	-0.523639415	0.429627306
PYDXNtex	0.470065903	-1.366947595	-1.360493472
PYDXNtex	-0.472060634	0.327076275	1.148617799
PYDXNtex	0.180532993	-0.433848486	-1.481278919
PYDXPP	0.076394179	0.139269842	0.189798469
PYDXPP	0.480110827	0.041439123	-0.237558674
PYDXPP	0.351825206	-0.185936554	0.299869572
PYDXPP	0.346148398	0.375524245	0.008030165
PYDXtex	-0.903871103	-0.523639415	0.429627306
PYDXtex	0.470065903	-1.366947595	-1.360493472
PYDXtex	-0.472060634	0.327076275	1.148617799
PYDXtex	0.180532993	-0.433848486	-1.481278919
PYK	0.33202122	-0.271234782	-1.33095854
PYK	0.662692479	0.087763946	-0.827814749
PYK2	0.662692479	0.087763946	-0.827814749
PYK3	0.662692479	0.087763946	-0.827814749
PYK4	0.662692479	0.087763946	-0.827814749
PYK6	0.662692479	0.087763946	-0.827814749
PYNP2r	0.165198916	-0.357740786	-0.888369581
PYROX	-0.605960731	-0.198080007	0.169176495
PYROX	0.066859429	-3.292039319	-1.572094459
PYRtex	-0.903871103	-0.523639415	0.429627306
PYRtex	0.470065903	-1.366947595	-1.360493472
PYRtex	-0.472060634	0.327076275	1.148617799
PYRtex	0.180532993	-0.433848486	-1.481278919
QMO2	0.22268876	-0.163464946	-0.419195068
QMO3	0.22268876	-0.163464946	-0.419195068
QUIN2tex	-0.903871103	-0.523639415	0.429627306
QUIN2tex	0.470065903	-1.366947595	-1.360493472
QUIN2tex	-0.472060634	0.327076275	1.148617799
QUIN2tex	0.180532993	-0.433848486	-1.481278919
QUINDH	-0.021290408	0.256769504	1.241703483
QUINDHyi	-0.021290408	0.256769504	1.241703483
QULNS	0.225509172	-0.701295246	-0.576086896
R15BPK	-1.196326268	0.259123023	0.919879142
R5PP	0.480110827	0.041439123	-0.237558674
R5PP	0.392701416	-0.264416761	-0.394658973
R5PP	0.340099806	0.104337725	0.600181041
R5PP	0.373663312	-0.002803985	-0.429725145
R5PP	0.407715555	-0.010926339	-0.258330721
R5PPpp	0.336154067	-0.07032033	-0.006132627
R5PPpp	0.331922509	-0.541068231	-0.803378944
R5Ptex	-0.903871103	-0.523639415	0.429627306
R5Ptex	0.470065903	-1.366947595	-1.360493472
R5Ptex	-0.472060634	0.327076275	1.148617799
R5Ptex	0.180532993	-0.433848486	-1.481278919
RBFK	0.300602175	0.432105128	0.185680597
RBFSa	0.350853186	0.120017451	-0.388688131
RBFSb	0.452405121	-0.199442393	-0.106632736
RBK	0.29135803	-0.083257377	-1.121234438
RBP4E	-1.191845033	0.144443681	-0.042483266
RBP4E	-0.697269843	-0.074500451	0.047375274
RBP4E	-0.503469492	-0.174984875	0.2011659
REPHACCOAI	-0.607371345	0.46237958	0.64014071
RFAMPtpp	0.133611273	-0.088681461	0.07019348
RFAMPtpp	0.389083089	-0.099050424	0.157481782
RFAMPtpp	-0.011826207	0.042361911	0.022771734
RFAMPtpp	0.541090416	0.067552643	-0.585637391
RHAT1	-0.071627785	-0.026713773	-0.27272043
RHCCE	0.329822326	0.066036016	-0.225215195
RHMND	-0.541098606	-0.254911661	0.149333778
RIBabcpp	-0.210416379	-0.680506824	-1.232775892
RIBabcpp	-0.057709203	-0.542513443	-1.101675538
RIBabcpp	0.469431466	-0.059571228	-1.300187887
RIBabcpp	0.269899342	-0.484000324	-1.395573607
RIBabcpp	-0.498751479	0.25792677	-0.238391929
RIBabcpp	-1.055253845	0.302593878	0.494630881
RIBabcpp	0.290883827	-0.315204133	-0.689667538
RIBabcpp	-0.148373165	-1.292564728	-1.221645112
RIBabcpp	-0.38126952	0.224325888	0.532604206
RIBabcpp	-0.606242759	0.191395534	0.573295405
RIBabcpp	-0.355653707	-0.151750964	-0.020497737
RIBtex	-0.903871103	-0.523639415	0.429627306
RIBtex	0.470065903	-1.366947595	-1.360493472
RIBtex	-0.472060634	0.327076275	1.148617799
RIBtex	0.180532993	-0.433848486	-1.481278919
RMNtex	-0.903871103	-0.523639415	0.429627306
RMNtex	0.470065903	-1.366947595	-1.360493472
RMNtex	-0.472060634	0.327076275	1.148617799
RMNtex	0.180532993	-0.433848486	-1.481278919
RMNtpp	-1.237288031	-0.479863621	0.574282567
RMPA	-3.135554953	0.108978662	1.470519763
RNDR1	0.72594038	-0.733531721	-1.154781348
RNDR1	0.264547063	-0.767860558	-0.963085001
RNDR1	0.113678751	-1.021554325	-1.205539822
RNDR1	0.347746695	-0.131546827	-0.102913422
RNDR1b	-0.114280786	-0.038508458	0.146320039
RNDR1b	0.188125538	0.153749909	-0.164120795
RNDR1b	0.272414453	-0.373270489	-0.555767968
RNDR1b	0.01038741	0.598303416	-1.063328159
RNDR1b	-0.205111815	0.186051214	-1.088866367
RNDR1b	0.17642053	-0.360141981	-0.780448805
RNDR2	0.72594038	-0.733531721	-1.154781348
RNDR2	0.264547063	-0.767860558	-0.963085001
RNDR2	0.113678751	-1.021554325	-1.205539822
RNDR2	0.347746695	-0.131546827	-0.102913422
RNDR2b	-0.114280786	-0.038508458	0.146320039
RNDR2b	0.188125538	0.153749909	-0.164120795
RNDR2b	0.272414453	-0.373270489	-0.555767968
RNDR2b	0.01038741	0.598303416	-1.063328159
RNDR2b	-0.205111815	0.186051214	-1.088866367
RNDR2b	0.17642053	-0.360141981	-0.780448805
RNDR3	0.72594038	-0.733531721	-1.154781348
RNDR3	0.264547063	-0.767860558	-0.963085001
RNDR3	0.113678751	-1.021554325	-1.205539822
RNDR3	0.347746695	-0.131546827	-0.102913422
RNDR3b	-0.114280786	-0.038508458	0.146320039
RNDR3b	0.188125538	0.153749909	-0.164120795
RNDR3b	0.272414453	-0.373270489	-0.555767968
RNDR3b	0.01038741	0.598303416	-1.063328159
RNDR3b	-0.205111815	0.186051214	-1.088866367
RNDR3b	0.17642053	-0.360141981	-0.780448805
RNDR4	0.72594038	-0.733531721	-1.154781348
RNDR4	0.264547063	-0.767860558	-0.963085001
RNDR4	0.113678751	-1.021554325	-1.205539822
RNDR4	0.347746695	-0.131546827	-0.102913422
RNDR4b	-0.114280786	-0.038508458	0.146320039
RNDR4b	0.188125538	0.153749909	-0.164120795
RNDR4b	0.272414453	-0.373270489	-0.555767968
RNDR4b	0.01038741	0.598303416	-1.063328159
RNDR4b	-0.205111815	0.186051214	-1.088866367
RNDR4b	0.17642053	-0.360141981	-0.780448805
RNTR1c2	0.345539111	0.012953778	-0.328309188
RNTR1c2	0.140818633	-0.275125845	-0.588490322
RNTR1c2	0.082387472	-0.490766565	-0.338533753
RNTR1c2	0.247746786	0.433673289	0.110007228
RNTR1c2	0.752577052	0.12472497	-0.774299226
RNTR2c2	0.345539111	0.012953778	-0.328309188
RNTR2c2	0.140818633	-0.275125845	-0.588490322
RNTR2c2	0.082387472	-0.490766565	-0.338533753
RNTR2c2	0.247746786	0.433673289	0.110007228
RNTR2c2	0.752577052	0.12472497	-0.774299226
RNTR3c2	0.345539111	0.012953778	-0.328309188
RNTR3c2	0.140818633	-0.275125845	-0.588490322
RNTR3c2	0.082387472	-0.490766565	-0.338533753
RNTR3c2	0.247746786	0.433673289	0.110007228
RNTR3c2	0.752577052	0.12472497	-0.774299226
RNTR4c2	0.345539111	0.012953778	-0.328309188
