,Mature_leaf
rxn36707_d0,0.0
rxn36707_m0,0.0
rxn36707_w0,0.0
rxn36708_d0,0.0
rxn36708_m0,0.0
rxn36708_w0,0.0
rxn36716_c0,0.0
rxn36718_c0,0.0
rxn36719_c0,0.0
rxn36719_d0,0.0
rxn36719_m0,0.0
rxn36720_c0,0.0
rxn36720_d0,0.0
rxn36720_m0,0.0
rxn36734_c0,0.0
rxn36734_m0,0.0
rxn36735_c0,0.0
rxn36735_m0,0.0
rxn36736_c0,0.0
rxn36736_m0,0.0
rxn36737_c0,0.0
rxn36737_m0,0.0
rxn36738_c0,0.0
rxn36738_m0,0.0
rxn36739_c0,0.0
rxn36739_m0,0.0
rxn36740_c0,0.0
rxn36740_m0,0.0
rxn36751_c0,0.0
rxn36752_c0,0.0
rxn36753_c0,0.0
rxn36754_c0,0.0
rxn36772_c0,0.0
rxn36772_j0,0.0
rxn36772_m0,0.0
rxn36772_n0,0.0
rxn36772_w0,0.0
rxn36773_c0,0.0
rxn36773_j0,0.0
rxn36773_m0,0.0
rxn36773_n0,0.0
rxn36773_w0,0.0
rxn36839_c0,0.0
rxn36839_j0,0.0
rxn36839_m0,0.0
rxn36839_n0,0.0
rxn36936_c0,0.0
rxn36937_c0,0.0
rxn36938_c0,0.0
rxn36951_d0,0.0
rxn36951_m0,0.0
rxn36958_c0,0.0
rxn36959_c0,0.0
rxn36960_c0,0.0
rxn36961_c0,0.0
rxn36962_c0,0.0
rxn36963_c0,0.0
rxn36964_c0,0.0
rxn36965_c0,0.0
rxn36966_c0,0.0
rxn36967_c0,0.0
rxn36968_c0,0.0
rxn36969_c0,0.0
rxn36970_c0,0.0
rxn36971_c0,0.0
rxn36972_c0,0.0
rxn36973_c0,0.0
rxn36974_c0,0.0
rxn36975_c0,0.0
rxn36976_c0,0.0
rxn36977_c0,0.0
rxn36978_c0,0.0
rxn36979_c0,0.0
rxn36980_c0,0.0
rxn37004_c0,0.0
rxn37005_c0,0.0
rxn37010_c0,0.0
rxn37018_c0,0.0
rxn37018_d0,0.0
rxn37022_c0,0.0
rxn37030_c0,0.0
rxn37053_c0,0.0
rxn37053_d0,0.0
rxn37054_c0,0.0
rxn37054_d0,0.0
rxn37055_c0,0.0
rxn37055_d0,0.0
rxn37056_c0,0.0
rxn37056_d0,0.0
rxn37057_c0,0.0
rxn37057_d0,0.0
rxn37058_c0,0.0
rxn37058_d0,0.0
rxn37059_c0,0.0
rxn37059_d0,0.0
rxn37060_c0,0.0
rxn37060_d0,0.0
rxn37061_c0,0.0
rxn37061_d0,0.0
rxn37062_c0,0.0
rxn37062_d0,0.0
rxn37085_c0,0.0
rxn37086_c0,0.0
rxn37087_c0,0.0
rxn37088_c0,0.0
rxn37091_c0,0.0
rxn37097_c0,0.0
rxn37104_c0,0.0
rxn37104_v0,0.0
rxn37104_w0,0.0
rxn37105_w0,0.0
rxn37107_w0,0.0
rxn37109_w0,0.0
rxn37111_w0,0.0
rxn37168_c0,0.0
rxn37169_c0,0.0
rxn37217_c0,0.0
rxn37217_d0,0.0
rxn37217_w0,0.0
rxn37219_c0,0.0
rxn37219_d0,0.0
rxn37232_c0,0.0
rxn37246_c0,0.0
rxn37247_c0,0.0
rxn37248_c0,0.0
rxn37255_c0,0.0
rxn37266_c0,0.0
rxn37266_d0,0.0
rxn37275_c0,0.0
rxn37275_m0,0.0
rxn37282_c0,-0.0010431176697344154
rxn37285_x0,0.0
rxn37293_t0,0.0
rxn37294_t0,0.0
rxn37295_t0,0.0
rxn37296_t0,0.0
rxn37297_t0,0.0
rxn37298_t0,0.0
rxn37299_t0,0.0
rxn37300_t0,0.0
rxn37301_t0,0.0
rxn37302_t0,0.0
rxn37323_c0,0.0
rxn37323_d0,0.0
rxn37323_r0,0.0
rxn37323_x0,0.0
rxn37324_d0,0.0
rxn37324_r0,0.0
rxn37324_x0,0.0
rxn37353_c0,0.0
rxn37354_c0,0.0
rxn37426_c0,0.0
rxn37427_c0,0.0
rxn37430_c0,0.0
rxn37440_m0,0.0
rxn37440_w0,0.0
rxn37441_m0,0.0
rxn37441_w0,0.0
rxn37445_m0,0.0
rxn37445_w0,0.0
rxn37539_c0,0.0
rxn37540_c0,0.0
rxn37541_c0,0.0
rxn37542_c0,0.0
rxn37543_c0,0.0
rxn37544_c0,0.0
rxn37545_c0,0.0
rxn37562_j0,0.0
rxn37562_m0,0.0
rxn37563_j0,0.0
rxn37563_m0,0.0
rxn37572_d0,0.0
rxn37575_c0,0.0
rxn37575_m0,0.0
rxn37579_j0,0.0
rxn37580_j0,0.0
rxn37588_c0,0.0
rxn37588_w0,0.0
rxn37593_d0,0.0
rxn37593_m0,0.0
rxn37593_w0,0.0
rxn37594_d0,0.0
rxn37594_m0,0.0
rxn37594_w0,0.0
rxn37604_j0,0.0
rxn37604_n0,0.0
rxn37610_d0,4.0773435375000006e-07
rxn37610_m0,0.0
rxn37610_r0,0.0
rxn37616_c0,0.0
rxn37616_d0,0.0
rxn37617_c0,0.0
rxn37617_d0,0.0
rxn37618_c0,0.0
rxn37618_d0,0.0
rxn37619_c0,0.0
rxn37619_d0,0.0
rxn37620_c0,0.0
rxn37620_d0,0.0
rxn37621_c0,0.0
rxn37621_d0,0.0
rxn37622_c0,0.0
rxn37622_d0,0.0
rxn37633_m0,0.0
rxn37633_w0,0.0
rxn37634_m0,0.0
rxn37634_w0,0.0
rxn37641_j0,0.0
rxn37641_m0,0.0
rxn37650_j0,0.0
rxn37651_d0,0.0
rxn37652_c0,0.0
rxn37652_m0,0.0
rxn37653_c0,0.0
rxn37653_m0,0.0
rxn37654_c0,0.0
rxn37654_m0,0.0
rxn37655_c0,0.0
rxn37655_m0,0.0
rxn37656_c0,0.0
rxn37656_m0,0.0
rxn37688_n0,0.0
rxn37688_w0,0.0
rxn37695_c0,9.920052087499995e-05
rxn37739_c0,0.0
rxn37740_c0,0.0
rxn37740_d0,0.0
rxn37741_c0,0.0
rxn37741_d0,0.0
rxn37767_d0,0.0
rxn37768_d0,0.0
rxn37769_c0,0.0
rxn37770_c0,0.0
rxn37771_c0,0.0
rxn37772_c0,0.0
rxn37773_c0,0.0
rxn37774_c0,0.0
rxn37775_c0,0.0
rxn37784_c0,0.0
rxn37929_c0,0.0
rxn37970_d0,0.0
rxn37970_r0,0.0
rxn38108_c0,0.0
rxn38261_c0,0.0
rxn38261_d0,0.0
rxn38541_c0,0.0
rxn38676_c0,0.0
rxn38676_r0,0.0
rxn38711_c0,0.0
rxn38723_c0,0.0
rxn38723_d0,-0.1698158441314817
rxn38788_m0,-1.5989582500000004e-07
rxn38788_x0,0.0
rxn38795_m0,-9.59374950000053e-07
rxn38845_c0,0.0
rxn38867_c0,0.00019953723553901463
rxn38868_c0,0.0
rxn38875_c0,0.0
rxn38875_d0,0.0
rxn38875_m0,0.0
rxn38879_c0,-0.0010431176697344154
rxn38879_m0,0.0
rxn38880_c0,0.0
rxn38880_m0,0.0
rxn38881_c0,0.0
rxn38881_m0,0.0
rxn38882_c0,0.0010431176697344154
rxn38882_m0,0.0
rxn38883_c0,0.0
rxn38883_m0,0.0
rxn38884_c0,0.0
rxn38884_m0,0.0
rxn38904_d0,0.0
rxn38904_m0,0.0
rxn38904_r0,0.0
rxn38917_c0,0.0
rxn38917_d0,0.0
rxn38919_c0,0.0
rxn38919_d0,0.0
rxn38933_c0,0.0
rxn38933_d0,0.0
rxn38938_c0,0.0
rxn38938_d0,0.0
rxn38941_c0,0.0
rxn38941_d0,0.0
rxn38943_c0,0.0
rxn38943_d0,0.0
rxn38951_c0,0.0
rxn38951_d0,0.0
rxn38953_c0,0.0
rxn38953_d0,0.0
rxn38973_t0,0.0
rxn38974_t0,0.0
rxn38988_c0,0.0
rxn38990_c0,0.0
rxn38991_j0,0.0
rxn38991_m0,0.0
rxn39244_d0,-1.8164165720000098e-06
rxn39245_c0,-1.8006174792606736e-05
rxn39246_c0,-0.00021514258702594042
rxn39247_c0,0.00023314876181854718
rxn39248_c0,0.0
rxn39249_m0,-1.5989582500000004e-07
rxn39250_c0,4.796874750000001e-07
rxn39251_c0,4.796874750000001e-07
rxn39252_c0,4.796874750000001e-07
rxn39253_d0,-1.5989582500000004e-07
rxn39253_m0,1.5989582500000004e-07
rxn39254_m0,-1.5989582500000004e-07
rxn39255_d0,-2.4783852875e-07
rxn39300_c0,0.0003750315224940624
rxn39334_c0,0.0
rxn39334_d0,0.0
rxn39334_m0,0.0
rxn39334_x0,0.0
rxn39376_c0,0.0
rxn39450_c0,0.0
rxn39788_c0,0.0
rxn40037_c0,0.0
rxn40037_d0,0.0
rxn40276_d0,0.0
rxn40277_d0,0.0
rxn40371_d0,0.0
rxn40372_d0,0.0
rxn40447_d0,0.0
rxn40507_c0,0.0
rxn40526_d0,0.0
rxn40551_c0,0.0
rxn40576_c0,0.0
rxn40576_d0,0.0
rxn40623_r0,0.0
rxn40669_c0,0.0
rxn40708_c0,0.0
rxn40708_d0,0.0
rxn40729_c0,0.0
rxn40763_c0,0.0
rxn40815_c0,0.0
rxn40886_c0,0.0
rxn40886_d0,0.0
rxn40886_m0,0.0
rxn40886_x0,0.0
rxn40915_c0,0.0
rxn40931_c0,0.0
rxn40952_c0,0.0
rxn40955_r0,0.0
rxn40967_c0,0.0
rxn40973_c0,0.0
rxn40973_d0,0.0
rxn40973_m0,0.0
rxn40973_x0,0.0
rxn40976_d0,0.0
rxn40996_c0,0.0
rxn40996_d0,0.0
rxn40996_m0,0.0
rxn40996_x0,0.0
rxn41013_c0,0.0
rxn41013_d0,0.0
rxn41013_m0,0.0
rxn41013_x0,0.0
rxn41041_c0,0.0
rxn41046_c0,0.0
rxn41106_c0,0.0
rxn41106_d0,0.0
rxn41108_c0,0.0
rxn41124_c0,0.0
rxn41127_c0,-0.0017769476304479864
rxn41127_d0,0.0
rxn41127_m0,0.0
rxn41127_n0,0.0
rxn41127_w0,0.0
rxn41129_d0,0.0
rxn41146_c0,0.0
rxn41152_c0,0.0
rxn41166_c0,0.0
rxn41175_c0,0.0
rxn41192_c0,0.0
rxn41199_c0,0.0
rxn41199_d0,0.0
rxn41199_m0,0.0
rxn41199_x0,0.0
rxn41219_d0,0.0
rxn41266_c0,0.0
rxn41266_d0,0.0
rxn41266_m0,0.0
rxn41266_x0,0.0
rxn41276_c0,0.0
rxn41278_c0,0.0
rxn41278_g0,0.0
rxn41279_g0,0.0
rxn41289_c0,0.0
rxn41295_c0,0.0
rxn41295_d0,0.0
rxn41295_m0,-8.890719536639989e-05
rxn41305_c0,0.0
rxn41305_d0,0.0
rxn41305_m0,0.0
rxn41305_x0,0.0
rxn41309_c0,0.0
rxn41309_d0,0.0
rxn41309_m0,0.0
rxn41309_x0,0.0
rxn41315_c0,0.0
rxn41323_c0,0.0
rxn41327_c0,0.0
rxn41327_d0,0.0
rxn41327_m0,7.572573936265989e-05
rxn41363_c0,0.0
rxn41388_c0,0.0
rxn41401_c0,0.0
rxn41401_d0,0.0
rxn41401_m0,0.0
rxn41401_x0,0.0
rxn41443_c0,0.0
rxn41443_d0,0.0
rxn41443_m0,0.0
rxn41443_x0,0.0
rxn41453_c0,0.0
rxn41480_c0,0.0
rxn41489_c0,0.0
rxn41489_d0,0.0
rxn41489_m0,0.0
rxn41489_x0,0.0
rxn41492_c0,0.0
rxn41492_d0,0.0
rxn41492_m0,0.0
rxn41492_x0,0.0
rxn41495_c0,0.0
rxn41501_r0,0.0
rxn41503_r0,0.0
rxn41508_c0,9.602375386950003e-05
rxn41517_r0,0.0
rxn41546_d0,0.0
rxn41567_c0,0.0
rxn41567_r0,0.0
rxn41575_r0,0.0
rxn41596_c0,0.0
rxn41607_c0,0.0
rxn41616_c0,0.0
rxn41644_r0,0.0
rxn41650_c0,0.0
rxn41717_j0,0.0
rxn41717_m0,0.0
rxn41751_c0,0.0
rxn41772_c0,0.0
rxn41772_d0,0.0
rxn41797_c0,0.0
rxn41797_r0,0.0
rxn41797_v0,0.0
rxn41871_c0,0.0
rxn41871_d0,0.0
rxn41871_m0,0.0
rxn41871_x0,0.0
rxn41892_c0,0.0
rxn41892_d0,0.0
rxn41892_m0,0.0
rxn41892_x0,0.0
rxn41948_m0,0.0
rxn41951_c0,0.0
rxn41957_r0,0.0
rxn41978_c0,0.0
rxn42005_c0,0.0
rxn42005_d0,0.0
rxn42005_r0,0.0
rxn42018_c0,0.0
rxn42027_c0,0.0
rxn42031_r0,0.0
rxn42085_d0,0.0
rxn42124_d0,0.0
rxn42136_c0,0.0
rxn42136_d0,0.0
rxn42136_m0,0.0
rxn42136_x0,0.0
rxn42138_c0,0.0
rxn42174_c0,0.0
rxn42182_c0,0.0
rxn42216_c0,0.0
rxn42217_c0,0.0
rxn42226_c0,0.0
rxn42240_c0,0.0
rxn42242_c0,0.0
rxn42245_c0,0.0
rxn42263_c0,0.0
rxn42286_c0,0.0
rxn42286_r0,0.0
rxn42299_c0,0.0
rxn42299_d0,0.0
rxn42310_c0,0.0
rxn42310_d0,0.0
rxn42324_c0,0.0
rxn42324_d0,0.0
rxn42324_m0,0.0
rxn42324_x0,0.0
rxn42349_d0,0.0
rxn42352_d0,0.0
rxn42378_c0,0.0
rxn42382_c0,0.0
rxn42385_c0,0.0
rxn42385_m0,0.0
rxn42397_c0,0.0
rxn42397_d0,0.0
rxn42397_m0,0.0
rxn42397_x0,0.0
rxn42403_c0,0.0
rxn42444_c0,0.0
rxn42444_r0,0.0
rxn42452_c0,0.0
rxn42464_d0,0.0
rxn42477_d0,0.0
rxn42484_c0,0.0
rxn42498_c0,0.0
rxn42499_c0,0.0
rxn42499_d0,0.0
rxn42499_m0,0.0
rxn42499_x0,0.0
rxn42502_d0,0.0
rxn42506_c0,0.0
rxn42517_x0,0.0
rxn42536_c0,0.0
rxn42536_d0,0.0
rxn42536_m0,0.0
rxn42536_x0,0.0
rxn42548_c0,0.0
rxn42594_c0,0.0
rxn42621_c0,0.0
rxn42630_c0,0.0
rxn42630_d0,0.0
rxn42640_c0,0.0
rxn42683_c0,0.0
rxn42683_d0,0.0
rxn42683_m0,0.0
rxn42683_x0,0.0
rxn42684_c0,0.0
rxn42692_c0,0.0
rxn42717_c0,0.0
rxn42720_c0,0.0
rxn42720_d0,0.0
rxn42834_c0,0.0
rxn42834_r0,0.0
rxn42839_c0,0.0
rxn42893_c0,0.0
rxn42905_c0,0.0
rxn42905_d0,0.0
rxn42905_m0,0.0
rxn42905_x0,0.0
rxn42934_c0,0.0
rxn42938_c0,0.0
rxn42938_d0,0.0
rxn42938_m0,0.0
rxn42938_x0,0.0
rxn42951_c0,0.0
rxn42984_c0,0.0
rxn42984_d0,0.0
rxn42984_m0,0.0
rxn42984_x0,0.0
rxn42999_d0,0.0
rxn43005_r0,0.0
rxn43010_c0,0.0
rxn43010_d0,0.0
rxn43010_r0,0.0
rxn43010_x0,0.0
rxn43016_c0,0.0
rxn43025_r0,0.0
rxn43041_c0,0.0
rxn43041_d0,0.0
rxn43041_m0,0.0
rxn43041_x0,0.0
rxn43087_c0,0.0
rxn43101_d0,0.0
rxn43102_c0,0.0
rxn43102_n0,0.0
rxn43133_c0,0.0
rxn43133_d0,0.0
rxn43134_c0,0.0
rxn43138_c0,0.0
rxn43142_c0,0.0
rxn43142_d0,0.0
rxn43142_m0,0.0
rxn43142_x0,0.0
rxn43145_c0,0.0
rxn43146_c0,0.0
rxn43147_r0,0.0
rxn43159_r0,0.0
rxn43230_c0,0.0
rxn43230_d0,0.0
rxn43230_m0,0.0
rxn43230_x0,0.0
rxn43233_c0,0.0
rxn43253_c0,0.0
rxn43253_d0,0.0
rxn43268_c0,0.0
rxn43276_c0,0.0
rxn43280_d0,-0.00011947000000000002
rxn43292_c0,0.0
rxn43369_c0,0.0
rxn43369_r0,0.0
rxn43400_c0,0.0
rxn43407_c0,0.0
rxn43407_d0,0.0
rxn43407_m0,0.0
rxn43407_x0,0.0
rxn43464_c0,0.0
rxn43467_d0,0.0
rxn43475_d0,0.0
rxn43478_g0,0.0
rxn43519_c0,1.8164165720000098e-06
rxn43519_d0,0.0
rxn43519_m0,0.0
rxn43519_x0,0.0
rxn43532_c0,0.0
rxn43577_c0,0.0
rxn43587_d0,0.0
rxn43590_c0,0.0
rxn43590_m0,0.0
rxn43598_c0,0.0
rxn43598_d0,0.0
rxn43598_m0,0.0
rxn43598_x0,0.0
rxn43604_c0,0.0
rxn43617_c0,0.0
rxn43617_d0,0.0
rxn43617_r0,0.0
rxn43642_c0,0.0
rxn43676_d0,0.0
rxn43712_c0,0.0
rxn43727_c0,0.0
rxn43740_d0,0.0
rxn43743_c0,0.0
rxn43753_d0,0.0
rxn43758_c0,0.0
rxn43760_c0,0.0
rxn43769_r0,0.0
rxn43771_r0,0.0
rxn43798_c0,0.0
rxn43798_d0,0.0
rxn43798_m0,0.0
rxn43798_x0,0.0
rxn43803_c0,0.0
rxn43816_r0,0.0
rxn43839_d0,0.0
rxn43869_c0,0.0
rxn43869_d0,0.0
rxn43890_c0,0.0
rxn43894_c0,0.0
rxn43894_d0,0.0
rxn43894_m0,0.0
rxn43894_x0,0.0
rxn43900_c0,0.0
rxn43900_d0,0.0
rxn43900_m0,0.0
rxn43900_x0,0.0
rxn43930_c0,0.0
rxn43938_r0,0.0
rxn43950_c0,0.0
rxn43977_c0,0.0
rxn43977_d0,0.0
rxn43977_m0,0.0
rxn43977_x0,0.0
rxn44015_c0,0.0
rxn44019_c0,0.0
rxn44019_d0,0.0
rxn44019_m0,0.0
rxn44019_x0,0.0
rxn44068_c0,0.0
rxn44070_c0,0.0
rxn44070_d0,0.0
rxn44144_c0,0.0
rxn44144_d0,0.0
rxn44144_m0,0.0
rxn44144_x0,0.0
rxn44165_c0,0.0
rxn44173_d0,0.0
rxn44177_d0,0.0
rxn44183_c0,0.0
rxn44208_c0,0.0
rxn44208_d0,0.0
rxn44208_m0,0.0
rxn44208_x0,0.0
rxn44212_c0,0.0
rxn44219_d0,0.0
rxn44269_c0,0.0
rxn44269_d0,0.0
rxn44269_m0,0.0
rxn44269_x0,0.0
rxn44274_c0,0.0
rxn44279_c0,0.0
rxn44279_d0,0.0
rxn44318_c0,0.0
rxn44318_d0,0.0
rxn44415_c0,0.0
rxn44416_c0,0.0
rxn44421_c0,0.0
rxn44421_d0,0.0
rxn44421_m0,0.0
rxn44421_x0,0.0
rxn44431_d0,0.0
rxn44432_c0,0.0
rxn44432_d0,0.0
rxn44432_m0,0.0
rxn44432_x0,0.0
rxn44497_c0,0.0
rxn44499_c0,0.0
rxn44522_c0,0.0
rxn44536_c0,0.0
rxn44536_r0,0.0
rxn44557_c0,0.0
rxn44583_c0,0.0
rxn44628_c0,0.0
rxn44634_r0,0.0
rxn44635_c0,0.0
rxn44639_c0,0.0
rxn44639_r0,0.0
rxn44644_d0,0.0
rxn44668_c0,0.0
rxn44768_c0,0.0
rxn44771_c0,0.0
rxn44772_c0,0.0
rxn44795_c0,0.0
rxn44835_c0,0.0
rxn44835_d0,0.0
rxn44848_r0,0.0
rxn44857_c0,0.0
rxn44865_d0,0.0
rxn44894_c0,0.0
rxn44901_c0,0.0
rxn44906_d0,0.015231705670539001
rxn44913_c0,0.0
rxn44913_n0,0.0
rxn44924_c0,0.0
rxn44944_c0,0.0
rxn44970_c0,0.0
rxn44970_d0,0.0
rxn44970_m0,0.0
rxn44970_x0,0.0
rxn44978_c0,0.0
rxn44978_d0,0.0
rxn44978_m0,0.0
rxn44978_x0,0.0
rxn45050_c0,0.0
rxn45051_c0,0.0
rxn45051_d0,0.0
rxn45051_m0,0.0
rxn45051_x0,0.0
rxn45060_c0,0.0
rxn45072_v0,0.0
rxn45072_w0,0.0
rxn45073_c0,0.0
rxn45076_c0,0.0
rxn45076_d0,0.0
rxn45076_m0,0.0
rxn45076_x0,0.0
rxn45081_c0,0.0
rxn45099_c0,0.0
rxn45099_d0,0.0
rxn45099_m0,0.0
rxn45099_x0,0.0
rxn45117_c0,0.0
rxn45117_d0,0.0
rxn45139_c0,9.420733729750002e-05
rxn45139_d0,0.0
rxn45177_c0,0.0
rxn45187_c0,0.0
rxn45196_c0,0.0
rxn45207_c0,0.0
rxn45264_c0,0.0
rxn45298_c0,0.0
rxn45298_d0,0.0
rxn45336_c0,0.0
rxn45351_d0,0.0
rxn45365_c0,0.0
rxn45365_d0,0.0
rxn45365_m0,0.0
rxn45365_x0,0.0
rxn45367_c0,0.0
rxn45387_c0,0.0
rxn45387_d0,0.0
rxn45387_m0,0.0
rxn45387_x0,0.0
rxn45400_r0,0.0
rxn45408_c0,0.0
rxn45411_c0,0.0
rxn45411_r0,0.0
rxn45467_c0,0.0
rxn45484_c0,0.0
rxn45484_d0,0.0
rxn45491_c0,0.0
rxn45491_d0,0.0
rxn45491_m0,0.0
rxn45491_x0,0.0
rxn45509_c0,0.0
rxn45509_r0,0.0
rxn45533_d0,0.0
rxn45551_c0,0.0
rxn45551_d0,0.0
rxn45551_m0,0.0
rxn45551_x0,0.0
rxn45565_c0,0.0
rxn45578_c0,0.0
rxn45578_d0,0.0
rxn45601_c0,0.0
rxn45613_c0,0.0
rxn45623_c0,0.0
rxn45627_c0,0.0
rxn45647_c0,0.0
rxn45652_c0,0.0
rxn45657_d0,0.0
rxn45658_c0,0.0
rxn45658_m0,0.0
rxn45658_w0,0.0
rxn45715_c0,0.0
rxn45715_r0,0.0
rxn45752_c0,0.0
rxn45781_d0,0.0
rxn45787_c0,0.0
rxn45793_c0,0.0
rxn45793_r0,0.0
rxn45870_c0,0.0
rxn45887_d0,0.0
rxn45887_m0,0.0
rxn45887_w0,0.0
rxn45939_d0,0.0
rxn45939_r0,0.0
rxn45942_c0,0.0
rxn45945_c0,0.0
rxn45950_c0,0.0
rxn45950_d0,0.0
rxn45950_m0,0.0
rxn45950_x0,0.0
rxn45961_c0,0.0
rxn45964_c0,0.0
rxn45979_r0,0.0
rxn46000_c0,0.0
rxn46000_r0,0.0
rxn46049_r0,0.0
rxn46062_c0,0.0
rxn46071_d0,0.0
rxn46075_c0,0.0
rxn46075_d0,0.0
rxn46075_m0,0.0
rxn46075_x0,0.0
rxn46095_d0,0.0
rxn46112_d0,0.0
rxn46118_c0,0.0
rxn46118_d0,0.0
rxn46118_m0,0.0
rxn46118_x0,0.0
rxn46121_d0,0.0
rxn46145_c0,0.0
rxn46159_c0,0.0
rxn46186_r0,0.0
rxn46205_c0,0.0
rxn46205_j0,0.0
rxn46210_c0,0.0
rxn46210_d0,0.0
rxn46254_c0,0.0
rxn46282_c0,0.0
rxn46282_d0,0.0
rxn46282_m0,0.0
rxn46282_x0,0.0
rxn46295_c0,0.0
rxn46303_c0,0.0
rxn46303_d0,0.0
rxn46303_m0,0.0
rxn46303_x0,0.0
rxn46310_r0,0.0
rxn46318_d0,0.0
rxn46346_c0,0.0
rxn46346_g0,0.0
rxn46350_c0,0.0
rxn46363_c0,0.0
rxn46397_c0,0.0
rxn46403_c0,0.0
rxn46425_c0,0.0
rxn46501_c0,0.0
rxn46531_c0,0.0
rxn46580_c0,0.0
rxn46583_c0,0.0
rxn46587_d0,-0.00023082173817187294
rxn46597_c0,0.0
rxn46597_r0,0.0
rxn46598_c0,0.0
rxn46630_c0,0.0
rxn46630_d0,0.0
rxn46630_m0,0.0
rxn46630_x0,0.0
rxn46640_c0,0.0
rxn46640_r0,0.0
rxn46642_c0,0.0
rxn46671_c0,0.0
rxn46683_c0,0.0
rxn46687_c0,0.0
rxn46687_d0,0.0
rxn46687_m0,0.0
rxn46687_x0,0.0
rxn46725_c0,0.0
rxn46743_d0,0.0
rxn46775_d0,0.0
rxn46788_c0,1.8164165720000098e-06
rxn46788_m0,0.0
rxn46836_c0,0.0
rxn46851_d0,0.0
rxn46854_c0,0.0
rxn46854_d0,0.0
rxn46858_c0,0.0
rxn46901_c0,0.0
rxn46923_c0,0.0
rxn46943_c0,0.0
rxn46947_d0,0.0
rxn46963_c0,0.0
rxn46964_x0,0.0
rxn46984_r0,0.0
rxn46993_d0,0.0
rxn47015_c0,0.0
rxn47015_d0,0.0
rxn47015_m0,0.0
rxn47015_x0,0.0
rxn47038_c0,0.0
rxn47059_c0,0.0
rxn47086_c0,-9.420733729750002e-05
rxn47124_c0,0.0
rxn47156_c0,0.0
rxn47156_d0,0.0
rxn47156_m0,0.0
rxn47156_x0,0.0
rxn47168_r0,0.0
rxn47172_c0,0.0
rxn47172_d0,0.0
rxn47172_m0,0.0
rxn47172_x0,0.0
rxn47175_c0,0.0
rxn47175_d0,0.0
rxn47175_m0,0.0
rxn47175_x0,0.0
rxn47187_c0,0.0
rxn47187_d0,0.0
rxn47187_m0,0.0
rxn47187_x0,0.0
rxn47192_c0,0.0
rxn47198_c0,0.0
rxn47207_c0,0.0
rxn47222_d0,0.0
rxn47222_t0,0.0
rxn47295_c0,0.0
rxn47295_d0,0.0
rxn47362_c0,0.0
rxn47362_d0,0.0
rxn47362_m0,0.0
rxn47362_x0,0.0
rxn47369_c0,0.0
rxn47369_d0,0.0
rxn47369_m0,0.0
rxn47369_x0,0.0
rxn47392_c0,0.0
rxn47424_c0,0.0
rxn47426_c0,-9.602375386950003e-05
rxn47486_d0,0.0
rxn47486_r0,0.0
rxn47499_c0,0.0
rxn47532_c0,0.0
rxn47541_c0,0.0
rxn47544_r0,0.0
rxn47566_d0,0.0
rxn47599_c0,0.0
rxn47611_d0,0.0
rxn47650_c0,0.0
rxn47659_c0,0.0
rxn47659_d0,0.0
rxn47659_m0,0.0
rxn47659_x0,0.0
rxn47666_c0,0.0
rxn47666_d0,0.0
rxn47666_m0,0.0
rxn47666_x0,0.0
rxn47672_c0,0.0
rxn47672_d0,0.0
rxn47672_m0,0.0
rxn47672_x0,0.0
rxn47711_c0,0.0
rxn47711_d0,0.0
rxn47711_m0,0.0
rxn47711_x0,0.0
rxn47724_c0,0.0
rxn47724_d0,0.0
rxn47724_m0,0.0
rxn47724_x0,0.0
rxn47727_c0,0.0
rxn47730_c0,0.0
rxn47730_d0,0.0
rxn47730_m0,0.0
rxn47730_x0,0.0
rxn47746_c0,0.0
rxn47763_c0,0.0
rxn47783_c0,0.0
rxn47783_d0,0.0
rxn47797_d0,0.0
rxn47815_c0,0.0
rxn47818_r0,0.0
rxn47824_d0,0.0
rxn47854_c0,0.0
rxn47876_c0,0.0
rxn47902_r0,0.0
rxn47908_c0,0.0
rxn47970_r0,0.0
rxn47974_c0,0.0
rxn47974_m0,0.0
rxn47974_n0,0.0
rxn47982_c0,0.0
rxn47993_c0,0.0
rxn47997_c0,0.0
rxn48047_c0,0.0
rxn48050_c0,0.0
rxn48056_d0,0.0
rxn48084_c0,0.0
rxn48084_n0,0.0
rxn48091_c0,0.0
rxn48109_c0,0.0
rxn48110_c0,0.0
rxn48122_c0,0.0
rxn48122_r0,0.0
rxn48122_w0,0.0
rxn48134_c0,0.0
rxn48134_r0,0.0
rxn48168_c0,0.0
rxn48168_d0,0.0
rxn48168_n0,0.0
rxn48168_x0,0.0
rxn48199_c0,0.0
rxn48199_d0,0.0
rxn48199_m0,0.0
rxn48199_x0,0.0
rxn48221_d0,0.0
rxn48221_r0,0.0
rxn48259_r0,0.0
rxn48292_c0,0.0
rxn48309_d0,0.0
rxn48315_r0,0.0
rxn48336_r0,0.0
rxn48371_d0,0.0
rxn48385_d0,0.0
rxn48388_c0,6.037618248692586e-05
rxn48396_c0,0.0
rxn48402_r0,0.0
rxn48405_d0,0.0
rxn48408_c0,0.0
rxn48408_d0,0.0
rxn48408_m0,0.0
rxn48408_x0,0.0
rxn48426_c0,0.0
rxn48426_r0,0.0
rxn48433_c0,0.0
rxn48433_d0,0.0
rxn48457_c0,0.0
rxn48457_r0,0.0
rxn48518_c0,0.0
rxn48556_c0,0.0
bio1,0.006395833
EX_cpd04257_e0,0.0
