,Sort,Name,Original,PDV,PDV-V2,Maize-Expanded,M-MiscBiomass,M-ExpEnergy,M-ModifiedPDV,SimpleThermo
rxn05104_c0,25,S-methyl-5-thio-D-ribulose-1-phosphate hydro-lyase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn05104_d0,25,S-methyl-5-thio-D-ribulose-1-phosphate hydro-lyase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn05105_d0,25,"2,3-diketo-5-methylthiopentyl-1-phosphate keto---enol-isomerase",0.0,,,0.0,0.0,0.0,0.0,0.0
rxn05106_d0,25,2-hydroxy-5-(methylthio)-3-oxopent-1-enyl phosphate phosphohydrolase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn05118_c0,25,R07408,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn05028_m0,25,(E)-octaprenyl-diphosphate:isopentenyl-diphosphate octaprenyltranstransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn05024_x0,25,4-(2-carboxyphenyl)-4-oxobutanoyl-CoA dehydratase (cyclizing),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn01834_c0,25,(R)-S-Lactoylglutathione methylglyoxal-lyase (isomerizing),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn04924_c0,25,12(13)-EpOME hydrolase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn01888_c0,25,UDPglucose:coniferyl-alcohol 4'-beta-D-glucosyltransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn01887_w0,25,coniferyl alcohol:NADP+ oxidoreductase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn01887_c0,25,coniferyl alcohol:NADP+ oxidoreductase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn04791_d0,25,S-(hydroxymethyl)glutathione synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn04791_m0,25,S-(hydroxymethyl)glutathione synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn04791_x0,25,S-(hydroxymethyl)glutathione synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn01867_x0,25,p-cumic alcohol:NAD+ oxidoreductase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn04862_c0,25,R07056,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn04938_c0,25,S-(hydroxymethyl)glutathione:NADP+ oxidoreductase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn05023_x0,25,"1,4-dihydroxy-2-naphthoyl-CoA hydrolase",0.0,,,0.0,0.0,0.0,0.0,0.0
rxn04947_c0,25,3beta-hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate:NADP+ 3-oxidoreductase (decarboxylating),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00088_c0,25,NADP+ 2'-phosphohydrolase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn04996_d0,25,dimethyallyl diphosphate:NADP+ oxidoreductase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn05004_d0,25,S-adenosyl-L-methionine:gamma-tocopherol 5-O-methyltransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn05005_c0,25,S-adenosyl-L-methionine:uroporphyrinogen-III C-methyltransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn05006_c0,25,S-adenosyl-L-methionine:precorrin-1 C-methyltransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn05022_c0,25,UDP-glucose:cis-zeatin O-beta-D-glucosyltransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn01851_x0,25,4-aminobutanal:NAD+ 1-oxidoreductase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn15505_c0,25,beta-D-Glucosyl-2-coumarinate glucohydrolase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn15588_c0,25,lactase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn15668_c0,25,1D-myo-inositol-3-phosphate lyase (isomerizing),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21583_c0,25,RXN-11258.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21586_c0,25,RXN-11261.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21588_c0,25,RXN-11263.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21591_c0,25,RXN-11267.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21592_c0,25,RXN-11268.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21593_c0,25,RXN-11269.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21594_c0,25,RXN-11270.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21600_c0,25,RXN0-4461.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00914_c0,25,ATP:guanosine 5'-phosphotransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21635_n0,25,pyridoxal 5'-phosphate synthase (glutamine hydrolyzing),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21647_c0,25,RXN-11336.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00912_m0,25,"5,10-Methylenetetrahydrofolate:3-methyl-2-oxobutanoate hydroxymethyltransferase",0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21726_c0,25,RXN-11358.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21727_c0,25,RXN-11359.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21728_c0,25,RXN-11360.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21740_c0,25,RXN-11375.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21743_c0,25,RXN-11376.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21744_c0,25,PHS kinase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21745_c0,25,RXN-11377.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21752_c0,25,RXN-11384.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21584_c0,25,RXN-11259.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21400_c0,25,cytochrome P450 90C1,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21816_d0,25,RXN-11427.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21324_r0,25,RXN-1103.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21073_c0,25,RXN-10708.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21108_c0,25,RXN-10768.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21109_r0,25,RXN-10769.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21111_c0,25,RXN-10772.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21119_c0,25,RXN-10783.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21123_c0,25,RXN-10787.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21124_c0,25,RXN-10788.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00927_w0,25,Adenosine ribohydrolase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21168_c0,25,RXN-10869.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21172_c0,25,RXN-10874.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21178_c0,25,RXN-10880.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21191_c0,25,RXN-10884.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21192_c0,25,RXN-10885.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21193_c0,25,RXN-10886.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21194_c0,25,RXN-10887.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21242_c0,25,RXN-10942.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21255_c0,25,RXN-7253.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21257_c0,25,inositol tetraphosphate phosphomutase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21260_c0,25,RXN-10958.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21782_c0,25,RXN-114.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21793_c0,25,RXN-11412.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21793_r0,25,RXN-11412.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21795_c0,25,RXN-11413.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21811_d0,25,RXN-11422.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21811_m0,25,RXN-11422.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21811_x0,25,RXN-11422.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21812_c0,25,RXN-11423.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21812_d0,25,RXN-11423.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21812_m0,25,RXN-11423.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21812_x0,25,RXN-11423.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21813_c0,25,RXN-11424.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21813_d0,25,RXN-11424.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21813_m0,25,RXN-11424.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21813_x0,25,RXN-11424.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21814_c0,25,RXN-11425.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21814_d0,25,RXN-11425.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21814_m0,25,RXN-11425.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21814_x0,25,RXN-11425.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21815_c0,25,RXN-11426.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21815_d0,25,RXN-11426.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21815_m0,25,RXN-11426.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21815_x0,25,RXN-11426.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21811_c0,25,RXN-11422.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21810_x0,25,RXN-11421.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21810_m0,25,RXN-11421.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21802_r0,25,RXN-11417.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21795_r0,25,RXN-11413.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21796_c0,25,RXN-11414.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21796_r0,25,RXN-11414.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21798_c0,25,RXN-11415.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21798_r0,25,RXN-11415.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21800_c0,25,RXN-11416.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21800_r0,25,RXN-11416.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21802_c0,25,RXN-11417.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21804_c0,25,RXN-11418.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21810_d0,25,RXN-11421.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21804_r0,25,RXN-11418.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21806_c0,25,RXN-11419.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21806_r0,25,RXN-11419.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21809_c0,25,RXN-11420.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21809_d0,25,RXN-11420.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21809_m0,25,RXN-11420.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21809_x0,25,RXN-11420.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21810_c0,25,RXN-11421.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21071_c0,25,RXN-10707.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21064_x0,25,RXN-10701.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21064_m0,25,RXN-10701.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20572_n0,25,phosphatidate phosphatase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20198_c0,25,Methylacrylyl-CoA hydratase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20221_c0,25,inositol oxygenase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20221_n0,25,inositol oxygenase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20240_j0,25,dihydronicotinamide adenine dinucleotide-coenzyme Q reductase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00948_r0,25,Palmitoyl-CoA:L-serine C-palmitoyltransferase (decarboxylating),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20458_d0,25,nucleoside diphosphokinase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20458_n0,25,nucleoside diphosphokinase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20458_x0,25,nucleoside diphosphokinase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20483_c0,25,3-hydroxybutyryl-CoA epimerase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20506_c0,25,PELUDP-RXN.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00947_x0,25,Palmitate:CoA ligase (AMP-forming),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00947_r0,25,Palmitate:CoA ligase (AMP-forming),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20526_c0,25,phosphatidylglycerol phosphatase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20527_c0,25,RXN-13313.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20547_d0,25,3-phosphatidyl-1'-glycerol-3'-phosphate synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20547_m0,25,3-phosphatidyl-1'-glycerol-3'-phosphate synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20553_d0,25,3-phosphatidyl-1'-glycerol-3'-phosphate synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20553_m0,25,3-phosphatidyl-1'-glycerol-3'-phosphate synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20572_c0,25,phosphatidate phosphatase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20176_m0,25,mannokinase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20171_d0,25,Mn(II):hydrogen-peroxide oxidoreductase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20171_c0,25,Mn(II):hydrogen-peroxide oxidoreductase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn19890_m0,25,hexokinase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00980_c0,25,2-Phosphoglycolate phosphohydrolase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn19822_c0,25,glucuronokinase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn19824_c0,25,glutamic acid translase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00126_n0,25,ATP:L-methionine S-adenosyltransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn19828_m0,25,ferredoxin-dependent glutamate synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn19839_c0,25,glutaryl-CoA dehydrogenase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn19846_c0,25,glutamyl-tRNA reductase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00974_d0,25,citrate hydro-lyase (cis-aconitate-forming),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00029_c0,25,5-aminolevulinate hydro-lyase (adding 5-aminolevulinate and cyclizing; porphobilinogen-forming),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20165_c0,25,MALTODEG-RXN.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn19900_d0,25,tetrahydropteroyltriglutamate methyltransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn19900_x0,25,tetrahydropteroyltriglutamate methyltransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn19918_c0,25,hydroxyproline oxidase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn19921_x0,25,icosanoyl-CoA synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn19932_c0,25,inosine ribohydrolase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn19932_w0,25,inosine ribohydrolase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20000_c0,25,L-arabinokinase (phosphorylating),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20052_c0,25,long-chain fatty alcohol oxidase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20572_d0,25,phosphatidate phosphatase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20577_c0,25,inositol-polyphosphate 3-phosphatase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21063_x0,25,RXN-10700.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20580_c0,25,IP3 phosphatase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20922_c0,25,RXN-10449.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20924_c0,25,RXN-10451.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20926_c0,25,RXN-10453.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20927_c0,25,RXN-10454.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20927_d0,25,RXN-10454.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20927_m0,25,RXN-10454.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20927_x0,25,RXN-10454.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20928_c0,25,RXN-10455.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20930_c0,25,RXN-10456.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20931_c0,25,RXN-10457.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20932_c0,25,RXN-10459.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20936_c0,25,RXN-10464.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20993_d0,25,RXN-10639.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20993_m0,25,RXN-10639.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20993_x0,25,RXN-10639.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21043_c0,25,RXN-10688.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21062_m0,25,RXN-10699.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21062_x0,25,RXN-10699.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21063_m0,25,RXN-10700.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20915_c0,25,"(E,E)-geranyllinalool synthase",0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20914_c0,25,RXN-10439.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20908_c0,25,RXN-10434.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20629_d0,25,phosphoserine phosphatase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00947_d0,25,Palmitate:CoA ligase (AMP-forming),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00943_x0,25,Palmitoyl-CoA hydrolase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20590_c0,25,Clostridium oedematiens beta- and gamma-toxins,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20595_c0,25,plastoquinol-plastocyanin reductase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20612_c0,25,glutaredoxin reductase (glutathione),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20612_d0,25,glutaredoxin reductase (glutathione),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20612_m0,25,glutaredoxin reductase (glutathione),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20612_x0,25,glutaredoxin reductase (glutathione),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00127_c0,25,S-adenosyl-L-methionine carboxy-lyase [(5-deoxy-5-adenosyl)(3-aminopropyl)methylsulfonium-forming],0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20904_c0,25,RXN-10430.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn00128_c0,25,S-adenosyl-L-methionine methylthioadenosine-lyase (1-aminocyclopropane-1-carboxylate-forming),0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20691_c0,25,RXN-2002.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20821_c0,25,SHIP2,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20876_c0,25,RXN-10131.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20877_c0,25,RXN-10132.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20880_c0,25,RXN-10138.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20881_c0,25,RXN-10139.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn20886_c0,25,RXN-10244.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21816_c0,25,RXN-11427.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21816_m0,25,RXN-11427.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn15700_c0,25,"22alpha-hydroxy-campesterol,NADPH:oxygen oxidoreductase (C-23-hydroxylating)",0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22818_c0,25,RXN-12359.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22863_c0,25,RXN-12394.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22864_c0,25,RXN-12395.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22865_c0,25,RXN-12396.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22881_c0,25,xyloglucan 6-xylosyltransferase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22887_c0,25,RXN-12421.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22965_c0,25,RXN-12519.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22977_c0,25,RXN-12533.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22978_c0,25,RXN-12534.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22983_c0,25,Fenton reaction,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22983_d0,25,Fenton reaction,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn02280_x0,25,R03186,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22983_x0,25,Fenton reaction,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22984_c0,25,RXN-12541.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22984_d0,25,RXN-12541.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22984_m0,25,RXN-12541.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22984_x0,25,RXN-12541.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23068_r0,25,RXN-12641.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23070_r0,25,RXN-12642.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23110_c0,25,RXN-12695.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22819_c0,25,RXN-12360.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22798_c0,25,cyanide-insensitive oxidase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn21816_x0,25,RXN-11427.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22796_x0,25,RXN-12350.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22696_d0,25,UDP-galactose-dependent digalactosyldiacylglycerol synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22697_d0,25,UDP-galactose-dependent digalactosyldiacylglycerol synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22698_d0,25,UDP-galactose-dependent digalactosyldiacylglycerol synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22699_d0,25,UDP-galactose-dependent digalactosyldiacylglycerol synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22700_d0,25,UDP-galactose-dependent digalactosyldiacylglycerol synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22701_d0,25,UDP-galactose-dependent digalactosyldiacylglycerol synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22702_d0,25,UDP-galactose-dependent digalactosyldiacylglycerol synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22703_d0,25,UDP-galactose-dependent digalactosyldiacylglycerol synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22704_d0,25,UDP-galactose-dependent digalactosyldiacylglycerol synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22705_d0,25,UDP-galactose-dependent digalactosyldiacylglycerol synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22706_d0,25,UDP-galactose-dependent digalactosyldiacylglycerol synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22707_d0,25,UDP-galactose-dependent digalactosyldiacylglycerol synthase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22765_c0,25,RXN-12304.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22767_c0,25,RXN-12307.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22779_c0,25,RXN-12325.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22795_c0,25,feruloyl-coA 6'-hydroxylase,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22796_c0,25,RXN-12350.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22796_d0,25,RXN-12350.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn22796_m0,25,RXN-12350.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23111_c0,25,RXN-12696.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23113_c0,25,RXN-12697.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23114_c0,25,RXN-12698.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23116_c0,25,RXN-12699.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23212_m0,25,RXN-12863.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23212_x0,25,RXN-12863.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23213_c0,25,RXN-12865.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23215_c0,25,RXN-12867.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23218_c0,25,RXN-12870.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23218_d0,25,RXN-12870.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23218_m0,25,RXN-12870.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23218_x0,25,RXN-12870.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23219_c0,25,RXN-12871.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23219_d0,25,RXN-12871.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23219_m0,25,RXN-12871.c,0.0,,,0.0,0.0,0.0,0.0,0.0
rxn23219_x0,25,RXN-12871.c,0.0,,,0.0,0.0,0.0,0.0,0.0
