,Name,Mature_leaf_flux,Mature_leaf_vfit
rxn23997_c0,RXN-4732.c.metaexp.CPD-12575,0.0,
rxn23998_c0,RXN-4733.c,0.0,
rxn23999_c0,RXN-4733.c.metaexp.CPD-12575,0.0,
rxn24000_c0,RXN-4734.c,0.0,
rxn24001_c0,RXN-4734.c.metaexp.CPD-12575,0.0,
rxn24002_c0,UDP-glucose:cis-zeatin O-beta-D-glucosyltransferase,0.0,
rxn24003_c0,RXN-4736.c,0.0,
rxn24004_c0,RXN-4736.c.metaexp.CPD-12575,0.0,
rxn24005_c0,RXN-4737.c,0.0,
rxn24006_c0,RXN-4737.c.metaexp.CPD-12575,0.0,
rxn24046_c0,RXN-5103.c,0.0,
rxn24054_c0,RXN-5123.c,0.0,
rxn24081_c0,Alg2 mannosyltransferase (ambiguous),0.0,
rxn24083_c0,Alg2 mannosyltransferase (ambiguous),0.0,
rxn24085_c0,"GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase",0.0,
rxn24087_c0,Man5GlcNAc2-PP-Dol mannosyltransferase,0.0,
rxn24089_c0,ALG9 mannosyltransferase,0.0,
rxn24091_c0,"Dol-P-Man:Man7GlcNAc2-PP-Dol alpha-1,6-mannosyltransferase",0.0,
rxn24093_c0,ALG9 mannosyltransferase,0.0,
rxn24095_c0,ALG6,0.0,
rxn24097_c0,"Dol-P-Glc:Glc1Man9GlcNAc2-PP-Dol alpha-1,3-glucosyltransferase",0.0,
rxn24102_c0,RXN-5482.c,0.0,
rxn24108_c0,RXN-5641.c,6.076041350000004e-07,
rxn24111_c0,RXN-5761.c,0.0,
rxn24112_c0,RXN-5762.c,0.0,
rxn24113_c0,RXN-5763.c,0.0,
rxn24123_d0,RXN-5961.c,5.9321351075e-05,
rxn24124_d0,zeinoxanthin epsilon-monooxygenase,5.9321351075e-05,
rxn24130_c0,UDP-glucose:4-aminobenzoate acylglucosyltransferase,0.0,
rxn24131_c0,UDP-glucose:4-aminobenzoate acylglucosyltransferase,0.0,
rxn24144_c0,RXN-6268.c,0.0,
rxn24144_d0,RXN-6268.c,0.0,
rxn24144_m0,RXN-6268.c,0.0,
rxn24144_x0,RXN-6268.c,0.0,
rxn24151_c0,RXN-6382.c,0.0,
rxn24152_c0,RXN-6382.c.metaexp.NADP_NADPH,0.0,
rxn24166_c0,RXN-6522.c,0.0,
rxn24167_c0,RXN-6524.c,0.0,
rxn24168_c0,RXN-6541.c,0.0,
rxn24171_c0,RXN-6544.c,0.0,
rxn24184_c0,RXN-6642.c,0.0,
rxn24198_c0,RXN-6722.c,0.0,
rxn24199_c0,RXN-6723.c,0.0,
rxn24202_c0,RXN-6762.c,0.0,
rxn24210_c0,RXN-6884.c,0.0,
rxn24214_c0,RXN-6903.c,0.0,
rxn24252_c0,RXN-7182.c,0.0,
rxn24254_c0,RXN-7185.c,0.0,
rxn24258_c0,RXN-720.c,0.0,
rxn24259_c0,RXN-7202.c,0.0,
rxn24260_c0,RXN-7203.c,0.0,
rxn24266_c0,RXN-7242.c,0.0,
rxn24267_c0,RXN-7243.c,0.0,
rxn24268_c0,RXN-7244.c,0.0,
rxn24269_c0,RXN-7245.c,0.0,
rxn24270_c0,RXN-7246.c,0.0,
rxn24271_c0,RXN-7247.c,0.0,
rxn24272_c0,RXN-7248.c,0.0,
rxn24273_c0,RXN-7249.c,0.0,
rxn24274_c0,RXN-7250.c,0.0,
rxn24275_c0,RXN-7251.c,0.0,
rxn24278_c0,RXN-7282.c,0.0,
rxn24278_d0,RXN-7282.c,0.0,
rxn24278_m0,RXN-7282.c,0.0,
rxn24278_x0,RXN-7282.c,0.0,
rxn24286_c0,RXN-7401.c,0.0,
rxn24288_c0,RXN-7421.c,0.0,
rxn24296_c0,RXN-745.c,0.0,
rxn24296_d0,RXN-745.c,0.0,
rxn24296_m0,RXN-745.c,0.0,
rxn24296_x0,RXN-745.c,0.0,
rxn24310_d0,RXN-7568.c,1.5589842937500006e-06,
rxn24312_d0,RXN-7569.c,1.5589842937500006e-06,
rxn24315_c0,RXN-7575.c,0.0,
rxn24317_c0,RXN-7578.c,0.0,
rxn24317_d0,RXN-7578.c,0.0,
rxn24317_m0,RXN-7578.c,0.0,
rxn24317_x0,RXN-7578.c,0.0,
rxn24319_c0,RXN-7589.c,0.0,
rxn24320_c0,RXN-7590.c,0.0,
rxn24326_c0,RXN-7605.c,0.0,
rxn24330_d0,RXN-7614.c,1.5589842937500006e-06,
rxn24330_x0,RXN-7614.c,0.0,
rxn24346_c0,D-sorbitol 2-dehydrogenase,0.0,
rxn24347_c0,RXN-7650.c,0.0,
rxn24348_c0,RXN-7652.c,0.0,
rxn24349_c0,RXN-7653.c,0.0,
rxn24357_c0,RXN-7663.c,0.0,
rxn24357_d0,RXN-7663.c,0.0,
rxn24358_d0,RXN-7664.c,0.0,
rxn24360_d0,RXN-7665.c,0.0,
rxn24362_d0,RXN-7666.c,0.0,
rxn24366_d0,RXN-7673.c,0.0,
rxn24375_c0,RXN-7680.c,0.0,
rxn24378_c0,RXN-7686.c,0.0,
rxn24388_r0,(R)-3-hydroxyacyl-CoA:NADP+ oxidoreductase,0.0,
rxn24404_c0,RXN-7703.c,0.0,
rxn24411_m0,RXN-7716.c,0.0,
rxn24412_m0,RXN-7719.c,0.0,
rxn24423_c0,RXN-7753.c,0.0,
rxn24424_c0,RXN-7754.c,0.0,
rxn24429_t0,RXN-7763.c,0.0,
rxn24473_c0,RXN-7838.c,0.0,
rxn24493_c0,RXN-7876.c,0.0,
rxn24494_c0,RXN-7877.c,0.0,
rxn24495_c0,RXN-7878.c,0.0,
rxn24508_d0,RXN-7903.c,0.00011459086552470586,
rxn24520_c0,MIPP,0.0,
rxn24538_c0,YdiB,0.0,
rxn24582_c0,RXN-8052.c,0.0,
rxn24593_c0,neoxanthin isomerase,0.0,
rxn24605_c0,RXN-8093.c,0.0,
rxn24680_c0,geraniol 8-hydroxylase,0.0,
rxn24714_c0,RXN-8236.c,0.0,
rxn24718_c0,RXN-8243.c,0.0,
rxn24718_d0,RXN-8243.c,0.0,
rxn24718_m0,RXN-8243.c,0.0,
rxn24718_x0,RXN-8243.c,0.0,
rxn24726_c0,RXN-8262.c,0.0,
rxn24726_n0,RXN-8262.c,0.0,
rxn24727_c0,RXN-8263.c,0.0,
rxn24728_c0,RXN-8264.c,0.0,
rxn24729_c0,RXN-8265.c,0.0,
rxn24730_c0,RXN-8265.c.metaexp.CPD-12575,0.0,
rxn24731_c0,RXN-8266.c,0.0,
rxn24732_c0,RXN-8266.c.metaexp.CPD-12575,0.0,
rxn24733_c0,RXN-8267.c,0.0,
rxn24734_c0,RXN-8268.c,0.0,
rxn24735_c0,RXN-8268.c.metaexp.CPD-12575,0.0,
rxn24737_c0,RXN-8270.c,0.0,
rxn24738_c0,RXN-8270.c.metaexp.CPD-12575,0.0,
rxn24739_c0,RXN-8271.c,0.0,
rxn24740_c0,RXN-8271.c.metaexp.CPD-12575,0.0,
rxn24750_c0,RXN-8284.c,0.0,
rxn24754_c0,RXN-8288.c,0.0,
rxn24821_c0,RXN-8332.c,0.0,
rxn24823_c0,RXN-8333.c,0.0,
rxn24824_c0,RXN-8334.c,0.0,
rxn24824_d0,RXN-8334.c,0.0,
rxn24824_m0,RXN-8334.c,0.0,
rxn24824_x0,RXN-8334.c,0.0,
rxn24825_c0,RXN-8335.c,0.0,
rxn24826_c0,RXN-8336.c,0.0,
rxn24826_d0,RXN-8336.c,0.0,
rxn24826_m0,RXN-8336.c,0.0,
rxn24826_x0,RXN-8336.c,0.0,
rxn24845_c0,RXN-8352.c,0.0,
rxn24847_c0,RXN-8354.c,0.0,
rxn24849_c0,RXN-8355.c,0.0,
rxn24875_c0,RXN-8382.c,0.0,
rxn24875_d0,RXN-8382.c,0.0,
rxn24875_m0,RXN-8382.c,0.0,
rxn24875_x0,RXN-8382.c,0.0,
rxn24910_c0,alpha-copaene synthase,0.0,
rxn24919_c0,RXN-8432.c,0.0,
rxn24927_c0,nicotinamide-beta-riboside hydrolase,0.0,
rxn24928_c0,RXN-8442.c,0.0,
rxn24929_c0,RXN-8444.c,0.0,
rxn24962_c0,RXN-8501.c,0.0,
rxn24962_d0,RXN-8501.c,0.0,
rxn24962_m0,RXN-8501.c,0.0,
rxn24962_x0,RXN-8501.c,0.0,
rxn24968_c0,abietadiene-diol hydrolase,0.0,
rxn24968_d0,abietadiene-diol hydrolase,0.0,
rxn24968_m0,abietadiene-diol hydrolase,0.0,
rxn24968_x0,abietadiene-diol hydrolase,0.0,
rxn25037_c0,RXN-8619.c,0.0,
rxn25038_c0,RXN-8620.c,0.0,
rxn25042_m0,RXN-8629.c,0.0,
rxn25147_c0,RXN-8784.c,0.0,
rxn25147_d0,RXN-8784.c,0.0,
rxn25147_m0,RXN-8784.c,0.0,
rxn25147_x0,RXN-8784.c,0.0,
rxn25220_c0,RXN-8900.c,0.0,
rxn25220_d0,RXN-8900.c,0.0,
rxn25220_m0,RXN-8900.c,0.0,
rxn25220_x0,RXN-8900.c,0.0,
rxn25221_c0,RXN-8901.c,0.0,
rxn25221_d0,RXN-8901.c,0.0,
rxn25221_m0,RXN-8901.c,0.0,
rxn25221_x0,RXN-8901.c,0.0,
rxn25222_c0,RXN-8902.c,0.0,
rxn25222_d0,RXN-8902.c,0.0,
rxn25222_m0,RXN-8902.c,0.0,
rxn25222_x0,RXN-8902.c,0.0,
rxn25228_c0,RXN-8912.c,0.0,
rxn25228_d0,RXN-8912.c,0.0,
rxn25228_m0,RXN-8912.c,0.0,
rxn25228_x0,RXN-8912.c,0.0,
rxn25240_c0,RXN-8931.c,0.0,
rxn25285_c0,RXN-90.c,0.0,
rxn25361_c0,RXN-9083.c,0.0,
rxn25364_c0,RXN-9088.c,0.0,
rxn25365_c0,RXN-9093.c,0.0,
rxn25370_c0,RXN-91.c,0.0,
rxn25371_c0,RXN-91.c.metaexp.CPD-12575,0.0,
rxn25440_c0,RXN-92.c,0.0,
rxn25441_c0,RXN-92.c.metaexp.CPD-12575,0.0,
rxn25468_m0,RXN-9241.c,1.5989582500000004e-07,
rxn25469_m0,RXN-9243.c,1.5989582500000004e-07,
rxn25475_m0,RXN-9278.c,1.5989582500000004e-07,
rxn25480_m0,RXN-9284.c,1.5989582500000004e-07,
rxn25533_c0,RXN-9386.c,0.0,
rxn25593_c0,RXN-947.c,0.0,
rxn25597_c0,RXN-9472.c,0.0,
rxn25597_d0,RXN-9472.c,0.0,
rxn25597_m0,RXN-9472.c,0.0,
rxn25597_x0,RXN-9472.c,0.0,
rxn25629_c0,RXN-95.c,0.0,
rxn25630_c0,RXN-95.c.metaexp.CPD-12575,0.0,
rxn25637_d0,acetoacetyl-[acyl-carrier protein] reductase,0.0007637679150247059,
rxn25641_d0,3-oxo-octanoyl-[acyl-carrier protein] reductase,-0.0007637679150247059,
rxn25647_d0,3-oxo-palmitoyl-[acyl-carrier protein] synthase,0.0007637679150247059,
rxn25649_d0,3-oxo-palmitoyl-[acyl-carrier protein] reductase,-0.0007637679150247059,
rxn25653_d0,RXN-9550.c,0.0,
rxn25660_d0,RXN-9555.c,0.0,
rxn25661_d0,3-oxo-cis-vaccenoyl-[acyl-carrier protein] reductase,0.0,
rxn25662_d0,3-hydroxy-cis-vaccenoyl-[acyl-carrier protein] dehydratase,0.0,
rxn25716_d0,3-oxo-stearoyl-[acyl-carrier protein] synthase,0.00023771065077470585,
rxn25718_d0,3-oxo-stearoyl-[acyl-carrier protein] reductase,-0.00023771065077470585,
rxn25719_d0,3-hydroxystearoyl-[acyl-carrier protein] dehydratase,0.00023771065077470585,
rxn25731_c0,RXN-9641.c,0.0,
rxn25743_d0,crotonyl-[acp] reductase,0.0007637679150247059,
rxn25747_d0,trans-delta2-decenoyl-[acp]-reductase,-0.0007637679150247059,
rxn25750_d0,trans tetradec-2-enoyl-[acp] reductase,-0.0007637679150247059,
rxn25761_c0,RXN-9670.c,0.0,
rxn25762_d0,RXN-9673.c,0.0,
rxn25762_r0,RXN-9673.c,0.0,
rxn25762_x0,RXN-9673.c,0.0,
rxn25774_c0,RXN-9703.c,0.0,
rxn25802_c0,RXN-9743.c,0.0,
rxn25804_c0,RXN-9745.c,0.0,
rxn25807_c0,RXN-9748.c,0.0,
rxn25808_c0,RXN-9749.c,0.0,
rxn25810_c0,RXN-9751.c,0.0,
rxn25812_c0,RXN-9752.c,0.0,
rxn25847_c0,RXN-9802.c,0.0,
rxn25848_c0,RXN-9803.c,0.0,
rxn25854_c0,RXN-9815.c,0.0,
rxn25855_c0,RXN-9817.c,0.0,
rxn25866_c0,RXN-9825.c,0.0,
rxn25929_c0,RXN-991.c,0.0,
rxn25977_m0,RXN0-1132.c,0.0,
rxn25978_d0,dihydrolipoyl acetyltransferase,0.0,
rxn25979_c0,"pyruvate:[dihydrolipoyllysine-residue acetyltransferase]-lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-acetylating)",0.0,
rxn26037_d0,IscS,0.0,
rxn26066_c0,RXN0-363.c,0.0,
rxn26067_c0,guanosine hydrolase,0.0,
rxn26081_c0,RXN0-4401.c,0.0,
rxn26129_c0,RXN0-5185.c,0.0,
rxn26180_m0,sn-glycerol 3-phosphate:ubiquinone oxidoreductase,0.0,
rxn26196_m0,anaerobic glycerol-3-phosphate dehydrogenase,0.0,
rxn26306_c0,RXN0-5305.c,0.0,
rxn26306_d0,RXN0-5305.c,0.0,
rxn26306_m0,RXN0-5305.c,0.0,
rxn26306_x0,RXN0-5305.c,0.0,
rxn26312_c0,RXN0-5363.c,0.0,
rxn26470_c0,RXN0-722.c,0.0,
rxn26477_d0,(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase,0.0,
rxn26478_d0,(E)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase,0.00022242308736625003,
rxn26498_d0,protochlorophyllide photooxidoreductase,-4.1572914500000006e-05,
rxn26499_c0,RXN1F-101.c,0.0,
rxn26519_c0,"choline,reduced-ferredoxin:oxygen oxidoreductase",0.0,
rxn26521_c0,RXN1F-443.c,0.0,
rxn26522_c0,RXN1F-444.c,0.0,
rxn26523_c0,RXN1F-444.c.metaexp.CPD-12575,0.0,
rxn26524_c0,RXN1F-461.c,0.0,
rxn26525_c0,RXN1F-462.c,0.0,
rxn26526_c0,RXN1F-474.c,0.0,
rxn26527_c0,RXN1F-475.c,0.0,
rxn26528_c0,RXN1F-72.c,0.0,
rxn26528_d0,RXN1F-72.c,4.1572914500000006e-05,
rxn26529_c0,RXN1F-775.c,0.0,
rxn26754_d0,plastocyanin:ferredoxin oxidoreductase (light-dependent),0.3228634702200677,
rxn26759_c0,RXN4FS-12.c,0.0,
rxn26760_c0,RXN4FS-13.c,0.0,
rxn26761_c0,RXN4FS-14.c,-0.0014990352155713708,
rxn26772_c0,RXN4FS-3.c,0.0,
rxn26774_c0,RXN4FS-8.c,0.0,
rxn26775_c0,RXN4FS-9.c,0.0,
rxn26926_c0,RXN66-313.c,0.0,
rxn26927_c0,RXN66-313.c.metaexp.NAD_NADH,0.0,
rxn27009_c0,GDP-L-galactose phosphorylase,0.0,
rxn27011_c0,RXNQT-4161.c,0.0,
rxn27012_c0,RXNQT-4162.c,0.0,
rxn27029_d0,RXNQT-4300.c,1.5989582500000004e-07,
rxn27030_d0,RXNQT-4301.c,1.5989582500000004e-07,
rxn27041_c0,RXNQT-4319.c,0.0,
rxn27042_c0,RXNQT-4320.c,0.0,
rxn27043_c0,RXNQT-4321.c,0.0,
rxn27044_c0,RXNQT-4322.c,0.0,
rxn27045_c0,RXNQT-4323.c,0.0,
rxn27046_c0,RXNQT-4324.c,0.0,
rxn27048_c0,RXNQT-4325.c,0.0,
rxn27050_c0,RXNQT-4326.c,0.0,
rxn27052_c0,RXNQT-4327.c,0.0,
rxn27054_c0,RXNQT-4328.c,0.0,
rxn27056_c0,RXNQT-4330.c,0.0,
rxn27057_c0,RXNQT-4331.c,0.0,
rxn27058_c0,RXNQT-4332.c,0.0,
rxn27059_c0,RXNQT-4333.c,0.0,
rxn27066_c0,RXNQT-4341.c,0.0,
rxn27074_c0,RXNQT-4350.c,0.0,
rxn27074_d0,RXNQT-4350.c,0.0,
rxn27074_m0,RXNQT-4350.c,0.0,
rxn27074_x0,RXNQT-4350.c,0.0,
rxn27076_c0,RXNQT-4352.c,0.0,
rxn27076_d0,RXNQT-4352.c,0.0,
rxn27076_m0,RXNQT-4352.c,0.0,
rxn27076_x0,RXNQT-4352.c,0.0,
rxn27080_c0,RXNQT-4356.c,0.0,
rxn27080_d0,RXNQT-4356.c,0.0,
rxn27080_m0,RXNQT-4356.c,0.0,
rxn27080_x0,RXNQT-4356.c,0.0,
rxn27081_c0,RXNQT-4357.c,0.0,
rxn27081_d0,RXNQT-4357.c,0.0,
rxn27081_m0,RXNQT-4357.c,0.0,
rxn27081_x0,RXNQT-4357.c,0.0,
rxn27082_c0,RXNQT-4358.c,0.0,
rxn27082_d0,RXNQT-4358.c,0.0,
rxn27082_m0,RXNQT-4358.c,0.0,
rxn27082_x0,RXNQT-4358.c,0.0,
rxn27083_c0,RXNQT-4359.c,0.0,
rxn27084_c0,RXNQT-4360.c,0.0,
rxn27084_d0,RXNQT-4360.c,0.0,
rxn27084_m0,RXNQT-4360.c,0.0,
rxn27084_x0,RXNQT-4360.c,0.0,
rxn27085_c0,RXNQT-4361.c,0.0,
rxn27086_c0,RXNQT-4362.c,0.0,
rxn27087_c0,RXNQT-4363.c,0.0,
rxn27088_c0,RXNQT-4364.c,0.0,
rxn27089_c0,RXNQT-4366.c,0.0,
rxn27090_c0,RXNQT-4397.c,0.0,
rxn27092_c0,RXNQT-4398.c,0.0,
rxn27204_c0,sinapate 1-glucosyltransferase,0.0,
rxn27254_c0,uridine diphosphoglucose-fructose phosphate glucosyltransferase,-0.0014322043823313713,
rxn27256_c0,UDP-glucose-fructose glucosyltransferase,0.0,
rxn27256_d0,UDP-glucose-fructose glucosyltransferase,0.0,
rxn27266_c0,sulfite reductase (ferredoxin),0.04064123805767683,
rxn27266_d0,sulfite reductase (ferredoxin),-0.04075923805767683,
rxn27315_c0,thiol S-methyltransferase,0.0,
rxn27318_c0,NADPH-thioredoxin reductase,-0.0003008276469623697,
rxn27318_d0,NADPH-thioredoxin reductase,0.0,
rxn27318_m0,NADPH-thioredoxin reductase,0.0,
rxn27360_d0,transport of PEP,-0.02467135329859539,
rxn27360_m0,transport of PEP,0.0,
rxn27360_x0,transport of PEP,0.0,
rxn27383_c0,"alpha,alpha-trehalose phosphate synthase (UDP-forming)",0.0,
rxn27405_g0,UDP-D-xylose 4-epimerase,0.0,
rxn27408_c0,"UDP-D-glucose-4,6-hydrolyase",0.0,
rxn27411_c0,17beta-hydroxysteroid UDP-glucuronosyltransferase,0.0,
rxn27412_c0,UDP-glucose epimerase,-0.003974068312356371,
rxn27415_c0,UDPREDUCT-RXN.c,0.0,
rxn27418_c0,UDPG dehydrogenase,0.005406272694687742,
rxn27430_c0,uridine nucleosidase,0.0,
rxn27490_d0,PAPS reductase,0.0,
rxn27702_c0,ALDOSE-1-EPIMERASE-RXN.d,0.0,
rxn27745_d0,RXNQT-4389.d,0.0,
rxn27745_t0,RXNQT-4389.d,0.0,
rxn27746_d0,RXNQT-4387.d,0.0,
rxn27746_t0,RXNQT-4387.d,0.0,
rxn27860_c0,RXN-6102.d,0.0,
rxn27860_d0,RXN-6102.d,0.0,
rxn28025_c0,N-acetylglucosamine-1-phosphate uridyltransferase,0.0,
rxn28070_d0,RXNQT-4392.d,0.0,
rxn28070_m0,RXNQT-4392.d,0.0,
rxn28237_d0,RXNQT-4382.m,0.0,
rxn28237_m0,RXNQT-4382.m,0.0,
rxn28237_r0,RXNQT-4382.m,0.0,
rxn28279_c0,RXN-4262.c,0.0,
rxn28280_c0,RXN-4263.c,0.0,
rxn28281_c0,RXN-4264.c,0.0,
rxn28282_c0,RXN-4264.c.plantexp.NADP_NADPH,0.0,
rxn28283_c0,RXN-4264.c.plantexp.NAD_NADH,0.0,
rxn28314_j0,RXN-5984.c,0.0,
rxn28380_c0,RXN1F-93.r,0.0,
rxn28462_c0,RXN-9261.c,0.0,
rxn28496_c0,RXN-9808.c,0.0,
rxn28498_c0,RXN-9810.c,0.0,
rxn28570_d0,RXN0-1683.ce.maizeexp.ALPHA-GLUCOSE_ALPHA-GLUCOSE,0.014074896089470003,
rxn28571_d0,RXN0-1683.ce.maizeexp.ALPHA-MALTOSE_ALPHA-MALTOSE,0.0,
rxn28606_d0,TRANS-RXNAVI-26408.ce.brachyexp.OLEATE-CPD_OLEATE-CPD,0.00011459086552470586,
rxn28786_c0,RXN0-6721.c,0.0,
rxn28786_d0,RXN0-6721.c,0.0,
rxn28786_m0,RXN0-6721.c,0.0,
rxn28786_x0,RXN0-6721.c,0.0,
rxn28899_c0,indole-3-pyruvate monooxygenase,0.0,
rxn28903_c0,RXNQT-4146.c,0.0,
rxn28904_c0,RXNQT-4147.c,0.0,
rxn28948_c0,RXNQT-4304.c,0.0,
rxn28960_c0,RXNQT-4370.c,0.0,
rxn28962_d0,RXNQT-4372.d,0.0,
rxn29122_m0,TRANS-RXN0-240.cp,1.5989582500000004e-07,
rxn29240_d0,TRANS-RXN4LZ-6924.cd,-0.0877159867072337,
rxn29240_m0,TRANS-RXN4LZ-6924.cd,0.0,
rxn29240_v0,TRANS-RXN4LZ-6924.cd,0.0,
rxn29246_d0,TRANS-RXNAVI-12503.ce,0.0,
rxn29318_d0,TRANS-RXNBWI-115471.ce,-0.04144153669080489,
rxn29318_m0,TRANS-RXNBWI-115471.ce,0.37445546918793726,
rxn29318_v0,TRANS-RXNBWI-115471.ce,0.0,
rxn29318_x0,TRANS-RXNBWI-115471.ce,0.0,
rxn29320_d0,TRANS-RXNBWI-115468.ce,0.0,
rxn29320_m0,TRANS-RXNBWI-115468.ce,-0.37445546918793726,
rxn29325_d0,TRANS-RXNAVI-26378.ce.brachyexp.CTP_CTP,0.0,
rxn29325_m0,TRANS-RXNAVI-26378.ce.brachyexp.CTP_CTP,0.0,
rxn29325_v0,TRANS-RXNAVI-26378.ce.brachyexp.CTP_CTP,0.0,
rxn29342_d0,TRANS-RXNAVI-26378.ce.brachyexp.UTP_UTP,-2.158593637500007e-05,
rxn29342_m0,TRANS-RXNAVI-26378.ce.brachyexp.UTP_UTP,0.0,
rxn29342_v0,TRANS-RXNAVI-26378.ce.brachyexp.UTP_UTP,0.0,
rxn29365_m0,TRANS-RXNAVI-26408.ce.brachyexp.THREO-DS-ISO-CITRATE_THREO-DS-ISO-CITRATE,0.0,
rxn29365_x0,TRANS-RXNAVI-26408.ce.brachyexp.THREO-DS-ISO-CITRATE_THREO-DS-ISO-CITRATE,0.0001674036568880321,
rxn29733_d0,TRANS-RXNBWI-115391.ce,0.0,
rxn29733_m0,TRANS-RXNBWI-115391.ce,6.875520475000039e-06,
rxn29733_v0,TRANS-RXNBWI-115391.ce,0.0,
rxn29733_x0,TRANS-RXNBWI-115391.ce,0.0,
rxn29785_d0,TRANS-RXNAVI-26920.ce,0.021955943019874306,
rxn29785_m0,TRANS-RXNAVI-26920.ce,-0.12374602384904045,
rxn29919_d0,TRANSALDOL-RXN.d,0.0004875,0.0
rxn30574_c0,2.4.1.117-RXN,0.0,
rxn30949_c0,RXN-8263.c.metaexp.CPD-12575,0.0,
rxn31008_c0,RXN1F-443,0.0,
rxn31010_c0,RXN1F-474,0.0,
rxn31011_c0,RXN1F-475,0.0,
rxn31154_d0,R_Ex16,0.6450195613103354,
rxn31165_d0,"PPT2; triose phosphate/phosphate translocator, putative",-0.00425,
rxn31166_d0,CUE1 (CAB UNDEREXPRESSED 1); antiporter/ triose-phosphate transporter; GPT2 (glucose-6-phosphate/phosphate translocator 2);PPT1,0.0,
rxn31167_d0,R_TCP7,0.0,
rxn31167_m0,R_TCP7,0.0,
rxn31167_x0,R_TCP7,0.0,
rxn31169_d0,TPT; APE2 (ACCLIMATION OF PHOTOSYNTHESIS TO ENVIRONMENT),-0.0005,
rxn31169_m0,TPT; APE2 (ACCLIMATION OF PHOTOSYNTHESIS TO ENVIRONMENT),0.0,
rxn31169_x0,TPT; APE2 (ACCLIMATION OF PHOTOSYNTHESIS TO ENVIRONMENT),0.0,
rxn31204_x0,"monodehydroascorbate reductase, putative",0.0,
rxn31205_x0,"L-ascorbate peroxidase 1, cytosolic (APX1)",0.0,
rxn31240_c0,"glucose-6-phosphate isomerase, putative",0.0,
rxn31265_c0,"cystathionine gamma-synthase, chloroplast / O-succinylhomoserine (Thiol)-lyase (CGS)",0.0,
rxn31266_c0,"cystathionine gamma-synthase, chloroplast / O-succinylhomoserine (Thiol)-lyase (CGS)",0.0,
rxn31828_d0,-,1.9347394825000076e-05,
rxn31828_m0,-,-6.875520475000039e-06,
rxn31828_v0,-,0.0,
rxn31927_d0,-,0.0,
rxn32037_d0,-,0.0,
rxn32037_m0,-,0.0,
rxn32037_x0,-,0.0,
rxn32592_d0,-,0.0,
rxn32592_m0,-,0.0,
rxn32592_x0,-,0.0,
rxn32628_d0,-,0.0,
rxn32628_m0,-,0.0,
rxn32628_v0,-,0.0,
rxn33085_c0,RXN-5482.c.metaexp.CPD-12575,0.0,
rxn33186_d0,-,0.0,
rxn33186_m0,-,0.0,
rxn33502_c0,"N-Acetyl-D-glucosamine 1-phosphate 1,6-phosphomutase",0.0,
rxn33611_x0,-,0.0,
rxn33838_d0,Glucose 6 Phosphate Isomerase,0.0,
rxn34362_d0,dimethylallyl-diphosphate transport,-0.00022242308736625003,
rxn34467_d0,"5,10-Methenyltetrahydrofolate uptake carrier, glyoxysome",0.0,
rxn34467_m0,"5,10-Methenyltetrahydrofolate uptake carrier, glyoxysome",0.0,
rxn34467_v0,"5,10-Methenyltetrahydrofolate uptake carrier, glyoxysome",0.0,
rxn35347_j0,cytochrome c oxidase Complex IV,0.07486207499415524,
rxn35671_c0,cytidine diphosphoglyceride-inositol phosphatidyltransferase,0.0,
rxn35680_c0,3-hydroxyacyl-CoA epimerase,0.0,
rxn36362_c0,aldehyde dehydrogenase [NAD(P)+],0.0,
rxn36474_c0,aldehyde dehydrogenase [NAD(P)+],0.0,
rxn36540_c0,aldehyde dehydrogenase [NAD(P)+],0.0,
rxn36543_c0,aldehyde dehydrogenase [NAD(P)+],0.0,
rxn36557_c0,aldehyde dehydrogenase [NAD(P)+],0.0,
rxn36561_c0,aldehyde dehydrogenase [NAD(P)+],0.0,
rxn36659_d0,cytidine diphosphoglyceride pyrophosphorylase,0.0,
rxn36659_t0,cytidine diphosphoglyceride pyrophosphorylase,0.0,
rxn36681_c0,Ara-C kinase,-6.024303048961981e-05,
rxn36682_c0,Ara-C kinase,3.227305204801062e-05,
rxn36683_c0,Ara-C kinase,0.0,
rxn36684_c0,Ara-C kinase,0.0,
rxn36685_c0,Ara-C kinase,0.0,
rxn36686_c0,Ara-C kinase,0.0,
rxn36687_c0,Ara-C kinase,0.0,
rxn36688_c0,Ara-C kinase,0.0,
rxn36689_c0,Ara-C kinase,0.0,
rxn36690_c0,diglyceride O-acyltransferase,0.0,
rxn36690_r0,diglyceride O-acyltransferase,0.0,
rxn36691_c0,diglyceride O-acyltransferase,0.0,
rxn36691_r0,diglyceride O-acyltransferase,0.0,
rxn36694_c0,arachidonoyl-specific diacylglycerol kinase,0.0,
rxn36698_c0,(S)-dihydroorotate:quinone oxidoreductase,0.0,
rxn36698_w0,(S)-dihydroorotate:quinone oxidoreductase,0.0,
rxn36699_c0,(S)-dihydroorotate:quinone oxidoreductase,0.0,
rxn36699_w0,(S)-dihydroorotate:quinone oxidoreductase,0.0,
rxn36716_c0,phosphorylethanolamine-glyceride transferase,0.0,
rxn36718_c0,flavonol 3-O-glucosyltransferase,0.0,
